2015-09-21 08	2.80, 13.07, 1.85, 20073.00
2015-09-21 09	2.72, 13.20, 1.84, 18799.00
2015-09-21 10	2.82, 13.48, 1.79, 17248.00
2015-09-21 11	2.89, 13.82, 1.75, 16894.00
2015-09-21 12	2.87, 13.72, 1.69, 17131.00
2015-09-21 13	2.98, 13.57, 1.67, 16764.00
2015-09-21 14	3.17, 14.03, 1.73, 18803.00
2015-09-21 15	3.22, 14.39, 1.74, 18586.00
2015-09-21 16	3.11, 13.78, 1.78, 16520.00
2015-09-21 17	2.76, 12.73, 1.69, 20303.00
2015-09-21 18	2.78, 12.41, 1.73, 23787.00
2015-09-21 19	2.74, 11.73, 1.68, 24391.00
2015-09-21 20	3.04, 12.14, 1.81, 22950.00
2015-09-21 21	3.23, 12.54, 1.84, 21664.00
2015-09-21 22	3.40, 13.00, 1.92, 18696.00
2015-09-21 23	3.84, 14.10, 1.99, 14007.00
2015-09-22 00	3.89, 14.20, 1.84, 8709.00
2015-09-22 01	3.46, 12.88, 1.53, 4891.00
2015-09-22 02	3.54, 13.21, 1.58, 3124.00
2015-09-22 03	3.79, 13.67, 1.38, 2084.00
2015-09-22 04	4.79, 16.68, 1.75, 2114.00
2015-09-22 05	4.32, 15.09, 2.04, 3861.00
2015-09-22 06	3.11, 11.98, 1.62, 10764.00
2015-09-22 07	2.66, 11.79, 1.65, 18634.00
2015-09-22 08	2.48, 12.40, 1.78, 20697.00
2015-09-22 09	2.42, 12.57, 1.77, 19322.00
2015-09-22 10	2.55, 12.87, 1.72, 17246.00
2015-09-22 11	2.66, 13.10, 1.73, 17465.00
2015-09-22 12	2.58, 12.78, 1.64, 17733.00
2015-09-22 13	2.81, 13.14, 1.70, 18171.00
2015-09-22 14	2.91, 13.46, 1.68, 19548.00
2015-09-22 15	2.89, 13.67, 1.73, 18458.00
2015-09-22 16	2.89, 12.99, 1.78, 16393.00
2015-09-22 17	2.71, 12.03, 1.67, 20878.00
2015-09-22 18	2.48, 11.21, 1.60, 24650.00
2015-09-22 19	2.63, 11.28, 1.67, 23530.00
2015-09-22 20	2.95, 12.02, 1.78, 22658.00
2015-09-22 21	3.06, 12.39, 1.83, 22365.00
2015-09-22 22	3.24, 12.71, 1.85, 20055.00
2015-09-22 23	3.49, 13.26, 1.89, 14449.00
2015-09-23 00	3.50, 13.34, 1.73, 9338.00
2015-09-23 01	3.32, 12.70, 1.55, 5581.00
2015-09-23 02	3.43, 12.94, 1.49, 3733.00
2015-09-23 03	3.67, 13.46, 1.43, 2528.00
2015-09-23 04	4.66, 16.18, 1.67, 2343.00
2015-09-23 05	4.27, 14.86, 2.15, 3334.00
2015-09-23 06	3.39, 12.65, 1.69, 8813.00
2015-09-23 07	2.80, 11.60, 1.68, 13699.00
2015-09-23 08	2.47, 11.47, 1.67, 16710.00
2015-09-23 09	2.47, 11.63, 1.66, 17424.00
2015-09-23 10	2.50, 11.64, 1.51, 16945.00
2015-09-23 11	2.69, 12.13, 1.56, 16004.00
2015-09-23 12	2.70, 12.21, 1.57, 16738.00
2015-09-23 13	2.93, 12.85, 1.64, 17634.00
2015-09-23 14	3.05, 13.23, 1.51, 18258.00
2015-09-23 15	3.06, 13.42, 1.46, 17372.00
2015-09-23 16	3.15, 13.23, 1.76, 16326.00
2015-09-23 17	2.79, 12.12, 1.67, 19868.00
2015-09-23 18	2.59, 11.38, 1.63, 23800.00
2015-09-23 19	2.68, 11.30, 1.65, 25530.00
2015-09-23 20	2.98, 12.08, 1.76, 24371.00
2015-09-23 21	3.05, 12.39, 1.82, 24076.00
2015-09-23 22	3.32, 13.13, 1.92, 21876.00
2015-09-23 23	3.52, 13.77, 1.91, 16286.00
2015-09-24 00	3.61, 13.68, 1.86, 10282.00
2015-09-24 01	3.45, 13.04, 1.72, 6308.00
2015-09-24 02	3.68, 13.65, 1.65, 4123.00
2015-09-24 03	3.70, 13.64, 1.43, 2664.00
2015-09-24 04	4.76, 16.37, 1.92, 2596.00
2015-09-24 05	4.56, 15.84, 2.23, 4040.00
2015-09-24 06	3.57, 13.21, 1.87, 9291.00
2015-09-24 07	3.12, 12.75, 1.79, 13216.00
2015-09-24 08	2.76, 12.23, 1.77, 14742.00
2015-09-24 09	2.60, 11.72, 1.65, 14984.00
2015-09-24 10	2.76, 12.20, 1.66, 14588.00
2015-09-24 11	2.94, 12.74, 1.64, 14882.00
2015-09-24 12	2.92, 12.69, 1.61, 15081.00
2015-09-24 13	3.18, 13.31, 1.69, 14832.00
2015-09-24 14	3.29, 13.55, 1.72, 15801.00
2015-09-24 15	3.26, 13.48, 1.69, 15702.00
2015-09-24 16	3.22, 13.43, 1.74, 14418.00
2015-09-24 17	2.92, 12.52, 1.69, 17171.00
2015-09-24 18	2.78, 12.22, 1.70, 19422.00
2015-09-24 19	2.85, 11.88, 1.72, 20901.00
2015-09-24 20	3.08, 12.34, 1.77, 21166.00
2015-09-24 21	3.30, 12.95, 1.90, 20366.00
2015-09-24 22	3.61, 13.69, 2.03, 20004.00
2015-09-24 23	3.68, 13.92, 2.01, 18164.00
2015-09-25 00	3.55, 13.53, 1.89, 15031.00
2015-09-25 01	3.30, 12.68, 1.69, 10437.00
2015-09-25 02	3.37, 12.93, 1.60, 6481.00
2015-09-25 03	3.78, 13.80, 1.66, 4559.00
2015-09-25 04	4.66, 16.23, 1.91, 3625.00
2015-09-25 05	4.95, 16.92, 2.37, 4265.00
2015-09-25 06	3.86, 14.06, 1.91, 9217.00
2015-09-25 07	2.96, 12.13, 1.71, 14590.00
2015-09-25 08	2.62, 11.51, 1.61, 15865.00
2015-09-25 09	2.56, 11.13, 1.52, 15129.00
2015-09-25 10	2.73, 11.54, 1.51, 13838.00
2015-09-25 11	2.88, 12.16, 1.50, 14525.00
2015-09-25 12	2.86, 12.38, 1.58, 14336.00
2015-09-25 13	3.05, 12.67, 1.54, 14833.00
2015-09-25 14	3.24, 13.35, 1.58, 16293.00
2015-09-25 15	3.13, 13.20, 1.59, 15860.00
2015-09-25 16	3.08, 13.04, 1.68, 15119.00
2015-09-25 17	3.01, 13.75, 1.77, 17583.00
2015-09-25 18	2.82, 12.28, 1.64, 22105.00
2015-09-25 19	2.69, 11.96, 1.64, 24137.00
2015-09-25 20	2.92, 12.34, 1.68, 23415.00
2015-09-25 21	3.05, 12.45, 1.70, 23284.00
2015-09-25 22	3.11, 12.54, 1.73, 25352.00
2015-09-25 23	3.23, 12.95, 1.75, 25306.00
2015-09-26 00	3.08, 12.63, 1.72, 22614.00
2015-09-26 01	3.09, 12.34, 1.66, 19752.00
2015-09-26 02	3.16, 12.37, 1.65, 16258.00
2015-09-26 03	3.36, 12.83, 1.63, 12003.00
2015-09-26 04	3.84, 14.16, 1.57, 7628.00
2015-09-26 05	4.83, 16.79, 1.95, 3833.00
2015-09-26 06	4.61, 16.09, 2.01, 5011.00
2015-09-26 07	3.67, 13.82, 1.68, 7674.00
2015-09-26 08	2.99, 12.10, 1.49, 12064.00
2015-09-26 09	2.65, 11.45, 1.36, 15553.00
2015-09-26 10	2.67, 11.80, 1.36, 18250.00
2015-09-26 11	2.63, 11.96, 1.39, 20007.00
2015-09-26 12	2.68, 12.54, 1.47, 21078.00
2015-09-26 13	2.75, 13.02, 1.50, 21125.00
2015-09-26 14	2.80, 13.17, 1.49, 20725.00
2015-09-26 15	2.90, 13.47, 1.52, 20797.00
2015-09-26 16	2.91, 13.52, 1.49, 18053.00
2015-09-26 17	2.84, 13.46, 1.51, 20551.00
2015-09-26 18	2.70, 13.15, 1.52, 23138.00
2015-09-26 19	2.67, 13.24, 1.58, 23834.00
2015-09-26 20	2.71, 12.76, 1.57, 22207.00
2015-09-26 21	2.75, 12.46, 1.56, 23042.00
2015-09-26 22	2.89, 12.87, 1.61, 25957.00
2015-09-26 23	3.02, 13.26, 1.69, 26172.00
2015-09-27 00	2.94, 12.56, 1.65, 24518.00
2015-09-27 01	3.00, 12.14, 1.61, 21916.00
2015-09-27 02	3.15, 12.42, 1.65, 18745.00
2015-09-27 03	3.38, 12.89, 1.59, 13928.00
2015-09-27 04	3.84, 14.14, 1.49, 8839.00
2015-09-27 05	4.96, 17.28, 1.86, 3983.00
2015-09-27 06	4.98, 17.02, 1.98, 4652.00
2015-09-27 07	4.27, 14.97, 1.80, 6529.00
2015-09-27 08	3.54, 13.25, 1.61, 9463.00
2015-09-27 09	2.98, 11.95, 1.41, 13121.00
2015-09-27 10	2.93, 12.13, 1.47, 17151.00
2015-09-27 11	2.95, 12.72, 1.54, 19834.00
2015-09-27 12	3.04, 13.36, 1.68, 20278.00
2015-09-27 13	3.21, 13.73, 1.69, 20055.00
2015-09-27 14	3.40, 14.69, 1.80, 19514.00
2015-09-27 15	3.47, 14.76, 1.77, 19182.00
2015-09-27 16	3.55, 15.14, 1.91, 17783.00
2015-09-27 17	3.52, 15.33, 1.94, 18365.00
2015-09-27 18	3.34, 14.46, 1.86, 19425.00
2015-09-27 19	3.22, 13.98, 1.82, 18956.00
2015-09-27 20	3.45, 13.90, 1.86, 17364.00
2015-09-27 21	3.62, 13.76, 1.89, 17107.00
2015-09-27 22	3.70, 13.84, 1.90, 15602.00
2015-09-27 23	4.21, 15.07, 2.01, 12279.00
2015-09-28 00	4.04, 14.84, 1.88, 7562.00
2015-09-28 01	4.05, 14.49, 1.69, 4523.00
2015-09-28 02	3.54, 13.02, 1.39, 2818.00
2015-09-28 03	3.94, 14.06, 1.42, 2047.00
2015-09-28 04	5.21, 17.64, 1.98, 2460.00
2015-09-28 05	5.42, 18.10, 2.60, 4258.00
2015-09-28 06	3.79, 13.97, 1.94, 10433.00
2015-09-28 07	3.15, 13.77, 1.94, 16135.00
2015-09-28 08	2.88, 14.74, 2.10, 17285.00
2015-09-28 09	2.96, 15.91, 2.19, 15243.00
2015-09-28 10	3.14, 16.03, 2.08, 13648.00
2015-09-28 11	3.29, 43.78, 2.03, 14626.00
2015-09-28 12	3.12, 15.16, 1.90, 15367.00
2015-09-28 13	3.39, 15.61, 1.95, 15620.00
2015-09-28 14	3.43, 15.78, 1.92, 16417.00
2015-09-28 15	3.50, 15.93, 2.04, 16187.00
2015-09-28 16	3.47, 15.72, 2.04, 14589.00
2015-09-28 17	3.12, 14.43, 2.02, 17971.00
2015-09-28 18	2.68, 13.39, 1.88, 20902.00
2015-09-28 19	2.92, 13.43, 1.93, 20684.00
2015-09-28 20	3.13, 13.22, 1.94, 20617.00
2015-09-28 21	3.32, 13.20, 1.99, 20814.00
2015-09-28 22	3.41, 13.15, 1.93, 19110.00
2015-09-28 23	3.77, 13.97, 2.05, 13953.00
2015-09-29 00	3.69, 13.68, 1.80, 8939.00
2015-09-29 01	3.62, 13.47, 1.68, 5107.00
2015-09-29 02	3.46, 12.89, 1.52, 3011.00
2015-09-29 03	3.73, 13.48, 1.35, 2068.00
2015-09-29 04	4.66, 16.04, 1.78, 2196.00
2015-09-29 05	4.53, 15.56, 2.17, 4060.00
2015-09-29 06	3.12, 12.15, 1.65, 10768.00
2015-09-29 07	2.73, 12.43, 1.76, 18104.00
2015-09-29 08	2.50, 13.11, 1.88, 19373.00
2015-09-29 09	2.54, 14.15, 2.02, 17751.00
2015-09-29 10	2.70, 14.41, 1.93, 15911.00
2015-09-29 11	2.82, 14.53, 1.91, 16383.00
2015-09-29 12	2.77, 14.32, 1.85, 17045.00
2015-09-29 13	2.95, 14.73, 1.90, 16593.00
2015-09-29 14	3.06, 14.85, 1.88, 18109.00
2015-09-29 15	3.14, 14.89, 1.95, 17039.00
2015-09-29 16	3.17, 14.58, 1.99, 14938.00
2015-09-29 17	2.90, 13.64, 1.92, 18862.00
2015-09-29 18	2.61, 12.56, 1.82, 22670.00
2015-09-29 19	2.76, 12.30, 1.87, 23743.00
2015-09-29 20	2.98, 12.40, 1.87, 23759.00
2015-09-29 21	3.11, 12.84, 1.97, 24324.00
2015-09-29 22	3.23, 13.20, 1.98, 22411.00
2015-09-29 23	3.41, 13.35, 1.96, 17304.00
2015-09-30 00	3.66, 13.73, 1.85, 10934.00
2015-09-30 01	3.13, 12.43, 1.55, 6409.00
2015-09-30 02	3.29, 12.68, 1.50, 4177.00
2015-09-30 03	3.78, 14.22, 1.51, 2652.00
2015-09-30 04	4.57, 16.07, 1.81, 2414.00
2015-09-30 05	4.05, 14.34, 2.01, 4016.00
2015-09-30 06	3.15, 12.11, 1.63, 11040.00
2015-09-30 07	2.71, 12.29, 1.74, 18558.00
2015-09-30 08	2.62, 13.12, 1.92, 20794.00
2015-09-30 09	2.43, 13.46, 1.93, 20071.00
2015-09-30 10	2.62, 14.21, 1.96, 17507.00
2015-09-30 11	2.62, 14.43, 1.94, 17293.00
2015-09-30 12	2.91, 14.82, 1.95, 17442.00
2015-09-30 13	2.98, 14.78, 2.03, 17386.00
2015-09-30 14	3.22, 15.47, 2.05, 18357.00
2015-09-30 15	3.24, 15.59, 2.03, 16966.00
2015-09-30 16	3.23, 15.26, 2.11, 14720.00
2015-09-30 17	2.90, 14.34, 2.03, 18967.00
2015-09-30 18	2.71, 13.28, 1.92, 23048.00
2015-09-30 19	2.85, 12.97, 1.92, 24471.00
2015-09-30 20	3.00, 12.78, 1.95, 25320.00
2015-09-30 21	3.13, 12.80, 1.94, 25611.00
2015-09-30 22	3.36, 13.40, 2.02, 23978.00
2015-09-30 23	3.45, 13.50, 2.02, 19216.00
2015-10-01 00	3.40, 13.07, 1.88, 12510.00
2015-10-01 01	3.26, 12.66, 1.72, 7542.00
2015-10-01 02	3.33, 12.91, 1.63, 4735.00
2015-10-01 03	3.66, 13.75, 1.63, 3017.00
2015-10-01 04	4.51, 16.03, 1.91, 2891.00
2015-10-01 05	4.90, 16.62, 2.37, 4327.00
2015-10-01 06	3.39, 12.84, 1.82, 10986.00
2015-10-01 07	2.80, 12.38, 1.76, 19276.00
2015-10-01 08	2.52, 12.75, 1.87, 21296.00
2015-10-01 09	2.46, 13.02, 1.86, 19911.00
2015-10-01 10	2.64, 13.74, 1.83, 18423.00
2015-10-01 11	2.90, 14.42, 1.90, 18438.00
2015-10-01 12	2.89, 14.31, 1.88, 18907.00
2015-10-01 13	3.10, 14.80, 1.92, 18629.00
2015-10-01 14	3.21, 15.43, 2.04, 19692.00
2015-10-01 15	3.27, 16.16, 2.12, 18431.00
2015-10-01 16	3.28, 15.95, 2.15, 14675.00
2015-10-01 17	2.93, 15.01, 2.03, 18544.00
2015-10-01 18	2.66, 13.93, 1.95, 22639.00
2015-10-01 19	2.77, 13.53, 1.92, 23939.00
2015-10-01 20	2.88, 13.27, 1.91, 24690.00
2015-10-01 21	3.12, 13.43, 1.99, 24456.00
2015-10-01 22	3.36, 13.70, 2.05, 24171.00
2015-10-01 23	3.60, 13.94, 2.02, 21911.00
2015-10-02 00	3.65, 13.82, 1.99, 16354.00
2015-10-02 01	3.35, 12.85, 1.76, 10207.00
2015-10-02 02	3.27, 12.67, 1.54, 6614.00
2015-10-02 03	3.53, 13.49, 1.59, 4635.00
2015-10-02 04	4.82, 16.81, 2.11, 3672.00
2015-10-02 05	4.78, 16.42, 2.37, 4541.00
2015-10-02 06	3.52, 13.24, 1.86, 11026.00
2015-10-02 07	2.78, 12.10, 1.70, 18930.00
2015-10-02 08	2.55, 12.45, 1.80, 20873.00
2015-10-02 09	2.47, 12.70, 1.77, 20447.00
2015-10-02 10	2.50, 12.76, 1.66, 19092.00
2015-10-02 11	2.63, 13.37, 1.74, 19638.00
2015-10-02 12	2.79, 13.74, 1.76, 19374.00
2015-10-02 13	2.84, 13.86, 1.73, 18999.00
2015-10-02 14	2.96, 14.45, 1.81, 20586.00
2015-10-02 15	2.93, 14.62, 1.80, 18525.00
2015-10-02 16	2.90, 14.45, 1.82, 15825.00
2015-10-02 17	2.68, 13.78, 1.84, 20362.00
2015-10-02 18	2.54, 13.01, 1.79, 24023.00
2015-10-02 19	2.54, 12.90, 1.80, 25406.00
2015-10-02 20	2.76, 12.68, 1.78, 24172.00
2015-10-02 21	2.86, 12.39, 1.71, 23899.00
2015-10-02 22	3.01, 12.56, 1.71, 23528.00
2015-10-02 23	3.23, 13.15, 1.79, 23556.00
2015-10-03 00	3.31, 13.04, 1.81, 21361.00
2015-10-03 01	3.09, 12.37, 1.72, 17153.00
2015-10-03 02	3.08, 12.15, 1.62, 13714.00
2015-10-03 03	3.29, 12.59, 1.55, 9516.00
2015-10-03 04	3.90, 14.35, 1.63, 5952.00
2015-10-03 05	4.95, 16.99, 1.97, 3153.00
2015-10-03 06	4.64, 16.06, 1.97, 4419.00
2015-10-03 07	3.55, 13.02, 1.65, 7196.00
2015-10-03 08	2.93, 11.68, 1.46, 10832.00
2015-10-03 09	2.48, 10.62, 1.32, 15418.00
2015-10-03 10	2.44, 10.69, 1.32, 17688.00
2015-10-03 11	2.50, 11.26, 1.37, 19937.00
2015-10-03 12	2.44, 11.65, 1.41, 20692.00
2015-10-03 13	2.59, 11.86, 1.40, 21387.00
2015-10-03 14	2.64, 11.81, 1.41, 22152.00
2015-10-03 15	2.60, 11.81, 1.39, 22833.00
2015-10-03 16	2.70, 12.12, 1.40, 19582.00
2015-10-03 17	2.62, 11.87, 1.43, 21828.00
2015-10-03 18	2.50, 11.50, 1.41, 23445.00
2015-10-03 19	2.45, 11.52, 1.43, 24805.00
2015-10-03 20	2.58, 11.59, 1.52, 20767.00
2015-10-03 21	2.70, 11.71, 1.53, 20773.00
2015-10-03 22	2.71, 11.94, 1.55, 23177.00
2015-10-03 23	2.87, 12.38, 1.64, 24904.00
2015-10-04 00	2.75, 11.72, 1.59, 23786.00
2015-10-04 01	2.82, 11.65, 1.63, 21260.00
2015-10-04 02	3.02, 12.02, 1.67, 18067.00
2015-10-04 03	3.28, 12.69, 1.64, 13285.00
2015-10-04 04	3.74, 14.00, 1.53, 8311.00
2015-10-04 05	4.83, 16.81, 1.91, 3760.00
2015-10-04 06	5.21, 17.89, 2.12, 3962.00
2015-10-04 07	4.27, 14.96, 1.75, 5447.00
2015-10-04 08	3.57, 13.17, 1.57, 7850.00
2015-10-04 09	2.96, 11.64, 1.39, 11989.00
2015-10-04 10	2.84, 11.54, 1.40, 16159.00
2015-10-04 11	2.86, 12.04, 1.47, 19027.00
2015-10-04 12	2.88, 12.56, 1.58, 20998.00
2015-10-04 13	3.06, 13.29, 1.66, 19776.00
2015-10-04 14	3.35, 14.27, 1.77, 19116.00
2015-10-04 15	3.46, 14.66, 1.85, 18318.00
2015-10-04 16	3.43, 14.34, 1.85, 18299.00
2015-10-04 17	3.33, 13.59, 1.75, 19367.00
2015-10-04 18	3.12, 12.70, 1.69, 20284.00
2015-10-04 19	3.10, 12.42, 1.68, 19632.00
2015-10-04 20	3.34, 12.89, 1.78, 16818.00
2015-10-04 21	3.48, 13.07, 1.82, 15725.00
2015-10-04 22	3.82, 14.51, 1.96, 13409.00
2015-10-04 23	4.30, 15.08, 2.04, 10555.00
2015-10-05 00	4.11, 14.53, 1.81, 6814.00
2015-10-05 01	3.66, 13.52, 1.49, 3883.00
2015-10-05 02	3.56, 12.99, 1.27, 2616.00
2015-10-05 03	3.99, 14.25, 1.42, 1756.00
2015-10-05 04	4.98, 16.92, 1.94, 1980.00
2015-10-05 05	4.92, 16.48, 2.37, 3941.00
2015-10-05 06	3.80, 13.83, 1.89, 10533.00
2015-10-05 07	2.88, 12.02, 1.67, 17300.00
2015-10-05 08	2.71, 12.32, 1.77, 20011.00
2015-10-05 09	2.68, 12.46, 1.76, 18111.00
2015-10-05 10	2.84, 12.82, 1.70, 16291.00
2015-10-05 11	2.97, 13.31, 1.69, 15897.00
2015-10-05 12	2.84, 12.90, 1.61, 16552.00
2015-10-05 13	3.09, 13.42, 1.63, 16151.00
2015-10-05 14	3.15, 13.67, 1.69, 17484.00
2015-10-05 15	3.25, 14.01, 1.72, 18378.00
2015-10-05 16	3.18, 13.58, 1.81, 16449.00
2015-10-05 17	2.94, 12.85, 1.74, 19725.00
2015-10-05 18	2.74, 11.98, 1.71, 23858.00
2015-10-05 19	2.71, 11.45, 1.69, 23717.00
2015-10-05 20	3.05, 12.21, 1.81, 21910.00
2015-10-05 21	3.29, 12.80, 1.93, 20780.00
2015-10-05 22	3.42, 13.15, 1.92, 17667.00
2015-10-05 23	3.67, 13.62, 1.92, 13001.00
2015-10-06 00	3.51, 13.26, 1.82, 7983.00
2015-10-06 01	3.53, 13.18, 1.62, 4659.00
2015-10-06 02	3.36, 12.41, 1.39, 2958.00
2015-10-06 03	3.70, 13.59, 1.33, 1989.00
2015-10-06 04	4.25, 15.07, 1.67, 2063.00
2015-10-06 05	4.52, 15.52, 2.21, 3877.00
2015-10-06 06	3.10, 11.93, 1.58, 10522.00
2015-10-06 07	2.68, 11.58, 1.61, 19553.00
2015-10-06 08	2.50, 12.08, 1.74, 20755.00
2015-10-06 09	2.51, 12.70, 1.78, 18977.00
2015-10-06 10	2.69, 13.21, 1.76, 17016.00
2015-10-06 11	2.81, 13.78, 1.80, 17135.00
2015-10-06 12	2.69, 13.39, 1.71, 17349.00
2015-10-06 13	2.97, 13.77, 1.77, 17392.00
2015-10-06 14	3.09, 14.09, 1.80, 19070.00
2015-10-06 15	3.09, 14.02, 1.82, 18918.00
2015-10-06 16	3.09, 13.80, 1.88, 16357.00
2015-10-06 17	2.85, 12.93, 1.79, 20424.00
2015-10-06 18	2.54, 12.01, 1.74, 24766.00
2015-10-06 19	2.77, 12.11, 1.82, 25796.00
2015-10-06 20	3.02, 12.31, 1.86, 24278.00
2015-10-06 21	3.10, 12.63, 1.91, 23742.00
2015-10-06 22	3.31, 13.18, 1.96, 21920.00
2015-10-06 23	3.49, 13.44, 1.95, 16775.00
2015-10-07 00	3.37, 13.04, 1.88, 10430.00
2015-10-07 01	3.28, 12.69, 1.81, 5899.00
2015-10-07 02	3.41, 12.90, 1.56, 3598.00
2015-10-07 03	3.66, 13.76, 1.62, 2458.00
2015-10-07 04	4.62, 16.03, 1.95, 2385.00
2015-10-07 05	4.34, 15.09, 2.16, 3852.00
2015-10-07 06	3.40, 12.70, 1.80, 10794.00
2015-10-07 07	2.78, 12.04, 1.72, 19155.00
2015-10-07 08	2.56, 12.46, 1.82, 21506.00
2015-10-07 09	2.55, 12.95, 1.85, 20249.00
2015-10-07 10	2.74, 13.69, 1.88, 18181.00
2015-10-07 11	2.79, 14.16, 1.88, 18184.00
2015-10-07 12	2.74, 13.89, 1.77, 18520.00
2015-10-07 13	3.07, 14.42, 1.91, 18641.00
2015-10-07 14	3.22, 14.95, 1.94, 19529.00
2015-10-07 15	3.14, 14.95, 1.95, 18487.00
2015-10-07 16	3.14, 14.96, 2.04, 15920.00
2015-10-07 17	2.82, 13.67, 1.88, 19932.00
2015-10-07 18	2.65, 12.91, 1.84, 24612.00
2015-10-07 19	2.74, 12.54, 1.84, 26062.00
2015-10-07 20	3.00, 12.82, 1.91, 25231.00
2015-10-07 21	3.25, 13.32, 2.01, 25191.00
2015-10-07 22	3.36, 13.50, 2.00, 23145.00
2015-10-07 23	3.57, 13.85, 2.01, 18994.00
2015-10-08 00	3.50, 13.45, 1.91, 11894.00
2015-10-08 01	3.45, 13.16, 1.72, 7073.00
2015-10-08 02	3.43, 12.92, 1.59, 4439.00
2015-10-08 03	3.63, 13.67, 1.55, 2869.00
2015-10-08 04	4.71, 16.54, 1.94, 2662.00
2015-10-08 05	4.70, 16.10, 2.24, 4236.00
2015-10-08 06	3.54, 13.09, 1.89, 10854.00
2015-10-08 07	2.78, 11.97, 1.69, 19473.00
2015-10-08 08	2.58, 12.44, 1.82, 21915.00
2015-10-08 09	2.52, 12.59, 1.78, 20789.00
2015-10-08 10	2.66, 13.23, 1.78, 18988.00
2015-10-08 11	2.88, 14.08, 1.86, 18656.00
2015-10-08 12	2.80, 13.93, 1.84, 19124.00
2015-10-08 13	3.07, 14.44, 1.82, 19281.00
2015-10-08 14	3.19, 14.96, 1.94, 20552.00
2015-10-08 15	3.27, 15.41, 1.99, 19121.00
2015-10-08 16	3.21, 15.11, 2.08, 15754.00
2015-10-08 17	3.00, 14.43, 1.96, 20181.00
2015-10-08 18	2.71, 13.23, 1.89, 24757.00
2015-10-08 19	2.79, 12.93, 1.88, 26626.00
2015-10-08 20	2.94, 13.07, 1.89, 26171.00
2015-10-08 21	3.25, 13.77, 2.01, 25406.00
2015-10-08 22	3.40, 14.24, 2.08, 24595.00
2015-10-08 23	3.51, 14.28, 2.06, 22160.00
2015-10-09 00	3.44, 13.73, 1.92, 16183.00
2015-10-09 01	3.40, 13.18, 1.81, 10459.00
2015-10-09 02	3.35, 12.90, 1.62, 6971.00
2015-10-09 03	3.74, 13.81, 1.62, 4634.00
2015-10-09 04	4.65, 16.15, 1.93, 3957.00
2015-10-09 05	4.84, 16.53, 2.36, 4426.00
2015-10-09 06	3.85, 14.16, 2.00, 10553.00
2015-10-09 07	2.93, 12.37, 1.75, 18344.00
2015-10-09 08	2.73, 12.89, 1.85, 21121.00
2015-10-09 09	2.53, 12.77, 1.78, 20593.00
2015-10-09 10	2.74, 13.34, 1.75, 18711.00
2015-10-09 11	2.86, 13.73, 1.74, 18612.00
2015-10-09 12	2.95, 13.95, 1.79, 19852.00
2015-10-09 13	3.22, 14.47, 1.81, 18758.00
2015-10-09 14	3.29, 14.96, 1.87, 20240.00
2015-10-09 15	3.31, 15.34, 1.96, 18696.00
2015-10-09 16	3.12, 15.00, 1.97, 15862.00
2015-10-09 17	2.88, 15.20, 2.01, 19098.00
2015-10-09 18	2.60, 14.05, 1.88, 21941.00
2015-10-09 19	2.64, 13.34, 1.79, 22228.00
2015-10-09 20	2.99, 13.73, 1.87, 21812.00
2015-10-09 21	3.16, 13.84, 1.92, 23067.00
2015-10-09 22	3.22, 13.87, 1.85, 23206.00
2015-10-09 23	3.28, 13.94, 1.89, 23319.00
2015-10-10 00	3.39, 13.82, 1.86, 22197.00
2015-10-10 01	3.40, 13.47, 1.81, 20416.00
2015-10-10 02	3.11, 12.56, 1.65, 15957.00
2015-10-10 03	3.30, 12.88, 1.59, 11926.00
2015-10-10 04	3.96, 14.74, 1.67, 7619.00
2015-10-10 05	5.00, 17.68, 2.20, 4182.00
2015-10-10 06	4.86, 17.05, 2.29, 5532.00
2015-10-10 07	3.88, 14.08, 1.76, 7886.00
2015-10-10 08	3.17, 12.44, 1.57, 12149.00
2015-10-10 09	2.80, 11.69, 1.42, 16508.00
2015-10-10 10	2.79, 11.94, 1.42, 18833.00
2015-10-10 11	2.66, 11.90, 1.42, 20611.00
2015-10-10 12	2.63, 11.96, 1.40, 21404.00
2015-10-10 13	2.74, 12.33, 1.40, 21323.00
2015-10-10 14	2.87, 12.80, 1.47, 20757.00
2015-10-10 15	2.94, 13.03, 1.46, 20921.00
2015-10-10 16	2.88, 13.00, 1.47, 18351.00
2015-10-10 17	2.86, 13.04, 1.43, 20292.00
2015-10-10 18	2.82, 13.02, 1.53, 24775.00
2015-10-10 19	2.65, 12.70, 1.51, 25644.00
2015-10-10 20	2.72, 12.54, 1.54, 23317.00
2015-10-10 21	2.72, 12.45, 1.51, 22458.00
2015-10-10 22	2.83, 12.73, 1.58, 24398.00
2015-10-10 23	2.85, 12.75, 1.62, 25207.00
2015-10-11 00	2.84, 12.29, 1.63, 25017.00
2015-10-11 01	2.93, 12.07, 1.62, 22241.00
2015-10-11 02	3.10, 12.31, 1.63, 18660.00
2015-10-11 03	3.34, 12.86, 1.61, 14262.00
2015-10-11 04	3.85, 14.14, 1.54, 9092.00
2015-10-11 05	4.99, 17.15, 1.86, 4225.00
2015-10-11 06	5.11, 17.33, 2.09, 4498.00
2015-10-11 07	4.53, 15.70, 1.89, 5832.00
2015-10-11 08	3.47, 12.99, 1.48, 8656.00
2015-10-11 09	3.01, 11.93, 1.38, 12561.00
