0	0.00, 24.00
2016-06-19 03	1247.78, 267.00
2016-06-19 04	1340.23, 146.00
2016-06-19 05	1343.06, 86.00
2016-06-19 06	2706.07, 174.00
2016-06-19 07	980.39, 471.00
2016-06-19 08	889.21, 897.00
2016-06-19 09	1103.14, 1526.00
2016-06-19 10	1151.05, 2280.00
2016-06-19 11	1263.39, 2920.00
2016-06-19 12	1472.11, 3377.00
2016-06-19 13	1262.16, 3604.00
2016-06-19 14	1316.39, 3842.00
2016-06-19 15	1267.95, 3950.00
2016-06-19 16	1829.22, 3741.00
2016-06-19 17	1204.99, 3974.00
2016-06-19 18	1241.86, 3725.00
2016-06-19 19	1057.65, 3186.00
2016-06-19 20	961.88, 2249.00
2016-06-19 21	977.34, 1371.00
2016-06-19 22	908.34, 1028.00
2016-06-19 23	1425.45, 875.00
2016-06-20 00	902.51, 366.00
2016-06-20 01	1237.81, 170.00
2016-06-20 02	1226.44, 86.00
2016-06-20 03	769.60, 53.00
2016-06-20 04	724.75, 63.00
2016-06-20 05	645.62, 328.00
2016-06-20 06	677.20, 1408.00
2016-06-20 07	770.61, 2744.00
2016-06-20 08	828.18, 4778.00
2016-06-20 09	800.89, 3361.00
2016-06-20 10	886.92, 1938.00
2016-06-20 11	917.40, 1767.00
2016-06-20 12	1055.34, 2101.00
2016-06-20 13	891.86, 2305.00
2016-06-20 14	1685.65, 2389.00
2016-06-20 15	882.87, 2584.00
2016-06-20 16	898.37, 3326.00
2016-06-20 17	937.93, 5740.00
2016-06-20 18	933.84, 5791.00
2016-06-20 19	1109.20, 4206.00
2016-06-20 20	930.07, 2877.00
2016-06-20 21	928.76, 1893.00
2016-06-20 22	1314.50, 1238.00
2016-06-20 23	848.58, 735.00
2016-06-21 00	833.60, 362.00
2016-06-21 01	1365.22, 189.00
2016-06-21 02	847.00, 82.00
2016-06-21 03	891.16, 67.00
2016-06-21 04	1523.05, 76.00
2016-06-21 05	713.23, 369.00
2016-06-21 06	636.54, 1235.00
2016-06-21 07	696.66, 2660.00
2016-06-21 08	776.93, 5115.00
2016-06-21 09	753.62, 3823.00
2016-06-21 10	994.27, 2084.00
2016-06-21 11	910.36, 1951.00
2016-06-21 12	901.27, 2162.00
2016-06-21 13	889.58, 2374.00
2016-06-21 14	858.79, 2342.00
2016-06-21 15	875.70, 2464.00
2016-06-21 16	881.91, 3319.00
2016-06-21 17	870.92, 5649.00
2016-06-21 18	864.37, 5975.00
2016-06-21 19	929.85, 4078.00
2016-06-21 20	896.10, 3024.00
2016-06-21 21	836.36, 1797.00
2016-06-21 22	927.70, 1280.00
2016-06-21 23	924.55, 1087.00
2016-06-22 00	965.10, 427.00
2016-06-22 01	974.59, 196.00
2016-06-22 02	876.97, 77.00
2016-06-22 03	930.15, 53.00
2016-06-22 04	699.36, 80.00
2016-06-22 05	654.61, 327.00
2016-06-22 06	711.74, 1499.00
2016-06-22 07	740.30, 3085.00
2016-06-22 08	834.43, 5382.00
2016-06-22 09	917.99, 3972.00
2016-06-22 10	901.92, 2065.00
2016-06-22 11	985.84, 1898.00
2016-06-22 12	942.05, 2310.00
2016-06-22 13	949.69, 2487.00
2016-06-22 14	949.12, 2486.00
2016-06-22 15	1378.83, 2502.00
2016-06-22 16	899.34, 3274.00
2016-06-22 17	981.27, 5787.00
2016-06-22 18	1015.23, 6130.00
2016-06-22 19	942.48, 4275.00
2016-06-22 20	938.90, 2931.00
2016-06-22 21	976.75, 2143.00
2016-06-22 22	998.16, 1436.00
2016-06-22 23	1033.38, 927.00
2016-06-23 00	872.07, 450.00
2016-06-23 01	953.42, 220.00
2016-06-23 02	957.37, 108.00
2016-06-23 03	719.51, 59.00
2016-06-23 04	693.38, 72.00
2016-06-23 05	700.37, 333.00
2016-06-23 06	666.08, 1326.00
2016-06-23 07	804.45, 2885.00
2016-06-23 08	794.02, 5317.00
2016-06-23 09	757.26, 3747.00
2016-06-23 10	829.00, 2040.00
2016-06-23 11	925.04, 2046.00
2016-06-23 12	926.28, 2166.00
2016-06-23 13	799.24, 2347.00
2016-06-23 14	819.89, 2485.00
2016-06-23 15	1294.04, 2648.00
2016-06-23 16	883.50, 3315.00
2016-06-23 17	854.79, 5452.00
2016-06-23 18	896.34, 5411.00
2016-06-23 19	878.81, 3912.00
2016-06-23 20	899.56, 2605.00
2016-06-23 21	1031.38, 1887.00
2016-06-23 22	990.39, 1410.00
2016-06-23 23	850.10, 965.00
2016-06-24 00	765.42, 507.00
2016-06-24 01	734.73, 257.00
2016-06-24 02	680.92, 166.00
2016-06-24 03	730.05, 99.00
2016-06-24 04	1276.76, 100.00
2016-06-24 05	633.82, 429.00
2016-06-24 06	654.67, 1238.00
2016-06-24 07	738.07, 2596.00
2016-06-24 08	803.80, 4762.00
2016-06-24 09	809.34, 3557.00
2016-06-24 10	1083.43, 2217.00
2016-06-24 11	1003.42, 2156.00
2016-06-24 12	969.51, 2605.00
2016-06-24 13	956.09, 2948.00
2016-06-24 14	1115.69, 3118.00
2016-06-24 15	961.91, 3436.00
2016-06-24 16	1081.97, 4243.00
2016-06-24 17	928.50, 5497.00
2016-06-24 18	1146.96, 4651.00
2016-06-24 19	1011.25, 3270.00
2016-06-24 20	1002.31, 2399.00
2016-06-24 21	959.58, 1700.00
2016-06-24 22	899.21, 1239.00
2016-06-24 23	1024.02, 996.00
2016-06-25 00	858.00, 731.00
2016-06-25 01	796.74, 467.00
2016-06-25 02	3364.98, 322.00
2016-06-25 03	2686.80, 240.00
2016-06-25 04	987.41, 162.00
2016-06-25 05	848.58, 135.00
2016-06-25 06	891.96, 326.00
2016-06-25 07	916.66, 601.00
2016-06-25 08	942.80, 1173.00
2016-06-25 09	998.02, 1785.00
2016-06-25 10	1057.39, 2527.00
2016-06-25 11	1152.36, 3064.00
2016-06-25 12	1182.62, 3479.00
2016-06-25 13	1311.49, 3732.00
2016-06-25 14	1555.33, 3657.00
2016-06-25 15	1281.45, 2821.00
2016-06-25 16	1262.21, 2954.00
2016-06-25 17	1148.30, 2906.00
2016-06-25 18	1289.18, 3084.00
2016-06-25 19	1223.91, 2795.00
2016-06-25 20	1082.74, 2174.00
2016-06-25 21	1069.43, 1486.00
2016-06-25 22	1128.15, 1346.00
2016-06-25 23	1593.11, 1033.00
2016-06-26 00	852.04, 733.00
2016-06-26 01	895.43, 501.00
2016-06-26 02	1800.93, 353.00
2016-06-26 03	853.02, 228.00
2016-06-26 04	1018.31, 134.00
2016-06-26 05	992.19, 129.00
2016-06-26 06	1193.30, 228.00
2016-06-26 07	980.84, 450.00
2016-06-26 08	950.33, 946.00
2016-06-26 09	988.44, 1534.00
2016-06-26 10	1050.24, 2369.00
2016-06-26 11	1412.82, 3021.00
2016-06-26 12	1167.79, 3004.00
2016-06-26 13	1383.23, 3312.00
2016-06-26 14	1314.97, 3484.00
2016-06-26 15	1254.48, 3493.00
2016-06-26 16	1245.58, 3568.00
2016-06-26 17	1332.31, 3518.00
2016-06-26 18	1111.39, 3393.00
2016-06-26 19	1099.77, 2943.00
2016-06-26 20	1209.31, 2263.00
2016-06-26 21	1092.65, 1382.00
2016-06-26 22	956.15, 1132.00
2016-06-26 23	851.65, 874.00
2016-06-27 00	804.64, 380.00
2016-06-27 01	817.48, 192.00
2016-06-27 02	801.09, 99.00
2016-06-27 03	620.85, 48.00
2016-06-27 04	846.46, 69.00
2016-06-27 05	699.28, 324.00
2016-06-27 06	671.75, 1325.00
2016-06-27 07	784.12, 2670.00
2016-06-27 08	839.09, 4583.00
2016-06-27 09	867.70, 3321.00
2016-06-27 10	885.36, 1890.00
2016-06-27 11	995.91, 1764.00
2016-06-27 12	953.88, 1987.00
2016-06-27 13	926.74, 2221.00
2016-06-27 14	914.52, 2270.00
2016-06-27 15	1050.66, 2378.00
2016-06-27 16	924.64, 3160.00
2016-06-27 17	859.70, 5722.00
2016-06-27 18	1089.58, 5694.00
2016-06-27 19	799.02, 3605.00
2016-06-27 20	875.55, 2020.00
2016-06-27 21	819.44, 775.00
2016-06-27 22	668.58, 373.00
2016-06-27 23	583.43, 153.00
2016-06-28 00	554.91, 44.00
2016-06-28 01	596.90, 30.00
2016-06-28 02	560.81, 42.00
2016-06-28 03	633.59, 34.00
2016-06-28 04	625.11, 62.00
2016-06-28 05	612.27, 345.00
2016-06-28 06	639.18, 1440.00
2016-06-28 07	704.38, 2673.00
2016-06-28 08	761.82, 4994.00
2016-06-28 09	762.00, 3518.00
2016-06-28 10	862.03, 1948.00
2016-06-28 11	1445.74, 1839.00
2016-06-28 12	897.18, 2144.00
2016-06-28 13	893.54, 2198.00
2016-06-28 14	909.20, 2250.00
2016-06-28 15	866.01, 2332.00
2016-06-28 16	911.22, 3138.00
2016-06-28 17	838.41, 5451.00
2016-06-28 18	856.02, 5518.00
2016-06-28 19	807.12, 3824.00
2016-06-28 20	867.45, 2501.00
2016-06-28 21	944.20, 1728.00
2016-06-28 22	2206.11, 947.00
2016-06-28 23	1197.49, 593.00
2016-06-29 00	694.80, 245.00
2016-06-29 01	723.37, 107.00
2016-06-29 02	624.97, 74.00
2016-06-29 03	720.35, 60.00
2016-06-29 04	584.15, 65.00
2016-06-29 05	646.56, 367.00
2016-06-29 06	691.45, 1479.00
2016-06-29 07	1013.60, 3043.00
2016-06-29 08	795.18, 5297.00
2016-06-29 09	969.84, 3789.00
2016-06-29 10	818.80, 2025.00
2016-06-29 11	914.66, 2052.00
2016-06-29 12	920.24, 2229.00
2016-06-29 13	926.23, 2418.00
2016-06-29 14	896.17, 2328.00
2016-06-29 15	871.94, 2556.00
2016-06-29 16	843.90, 3479.00
2016-06-29 17	868.18, 5803.00
2016-06-29 18	891.04, 6034.00
2016-06-29 19	880.89, 4142.00
2016-06-29 20	1061.26, 2875.00
2016-06-29 21	887.53, 2094.00
2016-06-29 22	906.86, 1424.00
2016-06-29 23	1035.28, 897.00
2016-06-30 00	902.69, 484.00
2016-06-30 01	1305.09, 217.00
2016-06-30 02	687.82, 93.00
2016-06-30 03	642.21, 67.00
2016-06-30 04	1007.38, 68.00
2016-06-30 05	681.49, 340.00
2016-06-30 06	684.75, 1429.00
2016-06-30 07	754.71, 2910.00
2016-06-30 08	787.59, 5228.00
2016-06-30 09	756.39, 3787.00
2016-06-30 10	924.42, 2282.00
2016-06-30 11	884.17, 2110.00
2016-06-30 12	863.15, 2486.00
2016-06-30 13	838.10, 2571.00
2016-06-30 14	859.53, 2567.00
2016-06-30 15	898.22, 2699.00
2016-06-30 16	870.81, 3396.00
2016-06-30 17	876.93, 5513.00
2016-06-30 18	910.78, 5536.00
2016-06-30 19	878.31, 3977.00
2016-06-30 20	995.20, 2824.00
2016-06-30 21	878.29, 1811.00
2016-06-30 22	815.76, 1423.00
2016-06-30 23	934.31, 1025.00
2016-07-01 00	1041.91, 567.00
2016-07-01 01	739.76, 280.00
2016-07-01 02	873.76, 163.00
2016-07-01 03	833.11, 105.00
2016-07-01 04	675.41, 95.00
2016-07-01 05	689.34, 301.00
2016-07-01 06	685.60, 1131.00
2016-07-01 07	798.44, 2115.00
2016-07-01 08	790.42, 3919.00
2016-07-01 09	767.92, 3227.00
2016-07-01 10	976.30, 2140.00
2016-07-01 11	878.48, 2223.00
2016-07-01 12	907.07, 2622.00
2016-07-01 13	1015.17, 3165.00
2016-07-01 14	935.29, 3490.00
2016-07-01 15	933.92, 3192.00
2016-07-01 16	2894.39, 2947.00
2016-07-01 17	738.53, 2003.00
2016-07-01 18	849.79, 1673.00
2016-07-01 19	967.45, 1816.00
2016-07-01 20	871.71, 838.00
2016-07-01 21	770.82, 762.00
2016-07-01 22	735.02, 385.00
2016-07-01 23	1061.43, 510.00
2016-07-02 00	1048.67, 355.00
2016-07-02 01	1063.55, 249.00
2016-07-02 02	731.34, 177.00
2016-07-02 03	783.34, 132.00
2016-07-02 04	966.60, 68.00
2016-07-02 05	725.87, 83.00
2016-07-02 06	936.77, 238.00
2016-07-02 07	832.17, 453.00
2016-07-02 08	838.64, 894.00
2016-07-02 09	999.51, 1451.00
2016-07-02 10	1093.61, 2085.00
2016-07-02 11	1135.38, 2466.00
2016-07-02 12	1202.12, 2807.00
2016-07-02 13	1392.53, 2947.00
2016-07-02 14	1153.23, 3071.00
2016-07-02 15	1361.14, 3002.00
2016-07-02 16	1274.01, 2782.00
2016-07-02 17	1213.99, 2711.00
2016-07-02 18	1335.36, 2845.00
2016-07-02 19	1833.93, 2207.00
2016-07-02 20	1228.18, 1823.00
2016-07-02 21	1111.08, 1272.00
2016-07-02 22	1033.71, 931.00
2016-07-02 23	1531.35, 788.00
2016-07-03 00	913.76, 554.00
2016-07-03 01	963.07, 361.00
2016-07-03 02	1391.22, 262.00
2016-07-03 03	805.61, 168.00
2016-07-03 04	850.22, 98.00
2016-07-03 05	882.31, 80.00
2016-07-03 06	889.06, 167.00
2016-07-03 07	914.41, 358.00
2016-07-03 08	1040.52, 763.00
2016-07-03 09	1010.63, 1254.00
2016-07-03 10	1186.32, 1752.00
2016-07-03 11	3131.99, 2309.00
2016-07-03 12	1279.46, 2700.00
2016-07-03 13	1626.22, 2838.00
2016-07-03 14	1544.34, 3058.00
2016-07-03 15	1293.30, 2983.00
2016-07-03 16	1355.57, 2938.00
2016-07-03 17	1286.47, 2972.00
2016-07-03 18	1228.00, 2751.00
2016-07-03 19	1167.34, 2340.00
2016-07-03 20	1115.82, 1658.00
2016-07-03 21	1235.78, 1286.00
2016-07-03 22	1015.45, 992.00
2016-07-03 23	967.04, 706.00
2016-07-04 00	931.21, 537.00
2016-07-04 01	843.80, 252.00
2016-07-04 02	835.73, 173.00
2016-07-04 03	831.90, 116.00
2016-07-04 04	6094.40, 73.00
2016-07-04 05	5150.39, 66.00
2016-07-04 06	827.06, 196.00
2016-07-04 07	839.67, 399.00
2016-07-04 08	1007.43, 709.00
2016-07-04 09	1193.35, 1252.00
2016-07-04 10	1183.45, 1884.00
2016-07-04 11	1315.47, 2497.00
2016-07-04 12	1331.37, 2874.00
2016-07-04 13	1253.81, 3209.00
2016-07-04 14	1398.92, 3099.00
2016-07-04 15	1499.14, 3315.00
2016-07-04 16	1295.47, 3218.00
2016-07-04 17	1169.67, 3042.00
2016-07-04 18	1116.89, 2596.00
2016-07-04 19	1008.81, 2096.00
2016-07-04 20	1032.23, 1022.00
2016-07-04 21	1141.68, 714.00
2016-07-04 22	1054.05, 1282.00
2016-07-04 23	645.65, 239.00
2016-07-05 00	1014.45, 53.00
2016-07-05 01	589.90, 39.00
2016-07-05 02	588.69, 29.00
2016-07-05 03	1104.69, 16.00
2016-07-05 04	637.95, 44.00
2016-07-05 05	606.14, 187.00
2016-07-05 06	662.39, 836.00
2016-07-05 07	745.69, 1875.00
2016-07-05 08	794.25, 3483.00
2016-07-05 09	820.00, 2875.00
2016-07-05 10	962.93, 1534.00
2016-07-05 11	1015.32, 1609.00
2016-07-05 12	938.49, 1861.00
2016-07-05 13	878.02, 2028.00
2016-07-05 14	928.67, 2069.00
2016-07-05 15	934.83, 2289.00
2016-07-05 16	896.37, 2952.00
2016-07-05 17	965.50, 4823.00
2016-07-05 18	890.83, 5203.00
2016-07-05 19	857.69, 3691.00
2016-07-05 20	945.93, 2668.00
2016-07-05 21	938.63, 1709.00
2016-07-05 22	860.87, 1144.00
2016-07-05 23	978.24, 727.00
2016-07-06 00	1218.18, 348.00
2016-07-06 01	753.58, 144.00
2016-07-06 02	906.61, 79.00
2016-07-06 03	856.20, 49.00
2016-07-06 04	647.81, 75.00
2016-07-06 05	627.15, 356.00
2016-07-06 06	692.24, 1434.00
2016-07-06 07	725.42, 2904.00
2016-07-06 08	782.55, 4904.00
2016-07-06 09	770.25, 3606.00
2016-07-06 10	880.15, 1951.00
2016-07-06 11	895.38, 1768.00
2016-07-06 12	866.16, 2117.00
2016-07-06 13	839.16, 2183.00
2016-07-06 14	848.32, 2108.00
2016-07-06 15	855.18, 2234.00
2016-07-06 16	846.49, 2851.00
2016-07-06 17	848.61, 5351.00
2016-07-06 18	856.35, 5616.00
2016-07-06 19	868.51, 4090.00
2016-07-06 20	1862.00, 2913.00
2016-07-06 21	811.92, 2107.00
2016-07-06 22	997.98, 1326.00
2016-07-06 23	797.62, 839.00
2016-07-07 00	980.94, 442.00
2016-07-07 01	740.76, 181.00
2016-07-07 02	763.37, 115.00
2016-07-07 03	853.25, 56.00
2016-07-07 04	719.56, 63.00
2016-07-07 05	661.10, 359.00
2016-07-07 06	691.10, 1482.00
2016-07-07 07	732.85, 2882.00
2016-07-07 08	762.44, 4823.00
2016-07-07 09	745.51, 3455.00
2016-07-07 10	1077.60, 1976.00
2016-07-07 11	907.40, 1696.00
2016-07-07 12	849.75, 1942.00
2016-07-07 13	793.62, 2051.00
2016-07-07 14	875.29, 2017.00
2016-07-07 15	820.00, 2126.00
2016-07-07 16	805.06, 2843.00
2016-07-07 17	865.47, 5021.00
2016-07-07 18	835.09, 5004.00
2016-07-07 19	839.72, 3632.00
2016-07-07 20	867.60, 2613.00
2016-07-07 21	867.58, 1802.00
2016-07-07 22	1518.60, 1294.00
2016-07-07 23	886.17, 867.00
2016-07-08 00	801.49, 475.00
2016-07-08 01	812.52, 211.00
2016-07-08 02	880.92, 134.00
2016-07-08 03	920.00, 75.00
2016-07-08 04	716.02, 89.00
2016-07-08 05	684.11, 328.00
2016-07-08 06	694.31, 1240.00
2016-07-08 07	785.44, 2559.00
2016-07-08 08	805.25, 4490.00
2016-07-08 09	750.74, 3401.00
2016-07-08 10	904.77, 1948.00
2016-07-08 11	4090.77, 1940.00
2016-07-08 12	855.34, 2194.00
2016-07-08 13	866.54, 2505.00
2016-07-08 14	881.24, 2645.00
2016-07-08 15	1029.42, 2747.00
2016-07-08 16	939.81, 3797.00
2016-07-08 17	829.24, 4497.00
2016-07-08 18	748.07, 1969.00
2016-07-08 19	761.66, 2310.00
2016-07-08 20	965.09, 1846.00
2016-07-08 21	881.26, 1321.00
2016-07-08 22	929.91, 922.00
2016-07-08 23	870.57, 776.00
2016-07-09 00	862.52, 628.00
2016-07-09 01	809.26, 422.00
2016-07-09 02	832.92, 260.00
2016-07-09 03	875.67, 200.00
2016-07-09 04	701.43, 104.00
2016-07-09 05	875.17, 107.00
2016-07-09 06	950.14, 290.00
2016-07-09 07	789.97, 521.00
2016-07-09 08	878.04, 1053.00
2016-07-09 09	902.45, 1540.00
2016-07-09 10	1061.24, 2232.00
2016-07-09 11	939.35, 2652.00
2016-07-09 12	1043.11, 3160.00
2016-07-09 13	1107.97, 3405.00
2016-07-09 14	1210.31, 3487.00
2016-07-09 15	1072.05, 3438.00
2016-07-09 16	1200.59, 3401.00
2016-07-09 17	1242.34, 3110.00
2016-07-09 18	1109.37, 2691.00
2016-07-09 19	929.38, 2320.00
2016-07-09 20	935.74, 1495.00
2016-07-09 21	960.36, 991.00
2016-07-09 22	816.50, 411.00
2016-07-09 23	841.83, 224.00
2016-07-10 00	915.92, 362.00
2016-07-10 01	894.09, 321.00
2016-07-10 02	915.68, 266.00
2016-07-10 03	914.45, 182.00
2016-07-10 04	3823.99, 122.00
2016-07-10 05	642.71, 62.00
2016-07-10 06	825.35, 187.00
2016-07-10 07	995.64, 427.00
2016-07-10 08	2055.50, 856.00
2016-07-10 09	998.06, 1553.00
2016-07-10 10	1093.33, 2201.00
2016-07-10 11	1113.36, 2863.00
2016-07-10 12	1137.63, 3453.00
2016-07-10 13	1109.74, 3645.00
2016-07-10 14	1089.36, 3820.00
2016-07-10 15	1078.55, 3254.00
2016-07-10 16	1224.54, 2911.00
2016-07-10 17	1134.89, 3298.00
2016-07-10 18	1083.75, 3492.00
2016-07-10 19	1213.80, 2867.00
2016-07-10 20	1022.41, 2383.00
2016-07-10 21	1057.88, 1634.00
2016-07-10 22	5960.77, 1130.00
2016-07-10 23	978.04, 702.00
2016-07-11 00	788.56, 322.00
2016-07-11 01	1059.54, 148.00
2016-07-11 02	922.27, 80.00
2016-07-11 03	1362.63, 46.00
2016-07-11 04	655.03, 58.00
2016-07-11 05	635.82, 370.00
2016-07-11 06	657.78, 1403.00
2016-07-11 07	782.00, 3004.00
2016-07-11 08	818.48, 4781.00
2016-07-11 09	805.61, 3474.00
2016-07-11 10	885.73, 1821.00
2016-07-11 11	1075.28, 1704.00
2016-07-11 12	940.55, 2240.00
2016-07-11 13	912.85, 2307.00
2016-07-11 14	935.60, 2267.00
2016-07-11 15	912.98, 2490.00
2016-07-11 16	891.28, 3224.00
2016-07-11 17	956.04, 5782.00
2016-07-11 18	902.85, 6246.00
2016-07-11 19	1036.68, 4432.00
2016-07-11 20	920.86, 2855.00
2016-07-11 21	985.70, 1854.00
2016-07-11 22	856.41, 1308.00
2016-07-11 23	843.04, 654.00
2016-07-12 00	823.08, 367.00
2016-07-12 01	948.97, 164.00
2016-07-12 02	1023.64, 107.00
2016-07-12 03	802.71, 45.00
2016-07-12 04	657.38, 82.00
2016-07-12 05	650.04, 413.00
2016-07-12 06	674.73, 1622.00
2016-07-12 07	776.57, 3242.00
2016-07-12 08	818.12, 5431.00
2016-07-12 09	849.61, 3860.00
2016-07-12 10	1404.53, 2068.00
2016-07-12 11	931.10, 1969.00
2016-07-12 12	991.71, 2287.00
2016-07-12 13	920.73, 2343.00
2016-07-12 14	1111.12, 2435.00
2016-07-12 15	966.15, 2526.00
2016-07-12 16	1131.89, 3329.00
2016-07-12 17	890.41, 5816.00
2016-07-12 18	919.18, 6164.00
2016-07-12 19	1039.46, 4426.00
2016-07-12 20	933.68, 3159.00
2016-07-12 21	1508.79, 2249.00
2016-07-12 22	941.09, 1496.00
2016-07-12 23	940.30, 937.00
2016-07-13 00	922.71, 431.00
2016-07-13 01	1082.36, 223.00
2016-07-13 02	817.27, 93.00
2016-07-13 03	810.93, 68.00
2016-07-13 04	748.17, 80.00
2016-07-13 05	659.36, 387.00
2016-07-13 06	715.01, 1604.00
2016-07-13 07	743.67, 3110.00
2016-07-13 08	806.81, 5364.00
2016-07-13 09	801.44, 3975.00
2016-07-13 10	845.34, 2096.00
2016-07-13 11	934.61, 1976.00
2016-07-13 12	910.24, 2266.00
2016-07-13 13	1150.82, 2228.00
2016-07-13 14	882.44, 2375.00
2016-07-13 15	991.83, 2582.00
2016-07-13 16	887.80, 3535.00
2016-07-13 17	881.48, 5826.00
2016-07-13 18	1988.54, 5988.00
2016-07-13 19	948.15, 3983.00
2016-07-13 20	899.17, 2812.00
2016-07-13 21	923.04, 2092.00
2016-07-13 22	939.66, 1419.00
2016-07-13 23	831.10, 973.00
2016-07-14 00	1060.82, 517.00
2016-07-14 01	1185.83, 209.00
2016-07-14 02	817.74, 95.00
2016-07-14 03	989.54, 67.00
2016-07-14 04	2216.53, 72.00
2016-07-14 05	666.49, 372.00
2016-07-14 06	725.67, 1411.00
2016-07-14 07	716.15, 2853.00
2016-07-14 08	775.26, 4917.00
2016-07-14 09	863.23, 3733.00
2016-07-14 10	883.64, 2028.00
2016-07-14 11	913.01, 1921.00
2016-07-14 12	915.99, 2180.00
2016-07-14 13	1059.66, 2318.00
2016-07-14 14	876.56, 2239.00
2016-07-14 15	1187.81, 2339.00
2016-07-14 16	1042.71, 1789.00
2016-07-14 17	1020.26, 4789.00
2016-07-14 18	906.85, 5552.00
2016-07-14 19	976.67, 3846.00
2016-07-14 20	1074.97, 2696.00
2016-07-14 21	1136.63, 1969.00
2016-07-14 22	870.52, 1417.00
2016-07-14 23	1105.80, 1021.00
2016-07-15 00	1857.12, 521.00
2016-07-15 01	1115.28, 267.00
2016-07-15 02	998.14, 155.00
2016-07-15 03	1151.92, 85.00
2016-07-15 04	677.00, 97.00
2016-07-15 05	682.59, 345.00
2016-07-15 06	669.55, 1226.00
2016-07-15 07	795.09, 2406.00
2016-07-15 08	773.33, 4245.00
2016-07-15 09	737.03, 3519.00
2016-07-15 10	852.81, 2033.00
2016-07-15 11	921.88, 1902.00
2016-07-15 12	907.78, 2336.00
2016-07-15 13	906.19, 2594.00
2016-07-15 14	1006.89, 2842.00
2016-07-15 15	943.94, 2991.00
2016-07-15 16	912.13, 3647.00
2016-07-15 17	905.39, 4642.00
2016-07-15 18	1075.73, 4042.00
2016-07-15 19	904.69, 2917.00
2016-07-15 20	946.75, 2129.00
2016-07-15 21	932.38, 1478.00
2016-07-15 22	969.68, 1188.00
2016-07-15 23	908.95, 965.00
2016-07-16 00	900.56, 703.00
2016-07-16 01	865.50, 459.00
2016-07-16 02	848.97, 292.00
2016-07-16 03	1016.36, 187.00
2016-07-16 04	689.10, 115.00
2016-07-16 05	1005.26, 118.00
2016-07-16 06	917.16, 301.00
2016-07-16 07	916.55, 648.00
2016-07-16 08	824.76, 1147.00
2016-07-16 09	892.78, 1914.00
2016-07-16 10	1005.93, 2464.00
2016-07-16 11	1159.01, 2879.00
2016-07-16 12	1093.85, 2912.00
2016-07-16 13	1103.60, 3157.00
2016-07-16 14	1125.13, 3233.00
2016-07-16 15	1189.80, 3104.00
2016-07-16 16	982.60, 1757.00
2016-07-16 17	1044.51, 2479.00
2016-07-16 18	1065.20, 2599.00
2016-07-16 19	1148.31, 2483.00
2016-07-16 20	1290.12, 1894.00
2016-07-16 21	994.42, 1449.00
2016-07-16 22	1769.14, 1119.00
2016-07-16 23	970.94, 993.00
2016-07-17 00	940.33, 704.00
2016-07-17 01	7026.33, 457.00
2016-07-17 02	885.24, 334.00
2016-07-17 03	941.76, 208.00
2016-07-17 04	1648.99, 132.00
2016-07-17 05	989.44, 101.00
2016-07-17 06	928.28, 189.00
2016-07-17 07	1020.98, 420.00
2016-07-17 08	978.63, 860.00
2016-07-17 09	976.13, 1551.00
2016-07-17 10	1187.06, 2154.00
2016-07-17 11	1097.67, 2712.00
2016-07-17 12	1232.21, 3140.00
2016-07-17 13	1142.19, 3299.00
2016-07-17 14	1240.58, 3372.00
2016-07-17 15	1145.77, 3346.00
2016-07-17 16	1042.20, 3334.00
2016-07-17 17	1089.03, 3307.00
2016-07-17 18	1118.45, 3218.00
2016-07-17 19	1185.65, 2950.00
2016-07-17 20	1060.09, 2143.00
2016-07-17 21	854.93, 1579.00
2016-07-17 22	3142.63, 1107.00
2016-07-17 23	926.44, 730.00
2016-07-18 00	932.48, 334.00
2016-07-18 01	747.14, 154.00
2016-07-18 02	904.03, 74.00
2016-07-18 03	876.81, 47.00
2016-07-18 04	1008.32, 66.00
2016-07-18 05	700.89, 318.00
2016-07-18 06	665.64, 1358.00
2016-07-18 07	761.34, 2727.00
2016-07-18 08	807.72, 4561.00
2016-07-18 09	799.67, 3336.00
2016-07-18 10	876.31, 1710.00
2016-07-18 11	953.60, 1597.00
2016-07-18 12	1392.93, 1886.00
2016-07-18 13	1267.01, 1866.00
2016-07-18 14	891.63, 1922.00
2016-07-18 15	1019.60, 2040.00
2016-07-18 16	1461.66, 2235.00
2016-07-18 17	771.08, 2222.00
2016-07-18 18	914.85, 5245.00
2016-07-18 19	857.69, 3876.00
2016-07-18 20	881.01, 2665.00
2016-07-18 21	969.54, 1677.00
2016-07-18 22	825.39, 1122.00
2016-07-18 23	793.48, 649.00
2016-07-19 00	946.06, 333.00
2016-07-19 01	923.59, 148.00
2016-07-19 02	1017.38, 95.00
2016-07-19 03	952.93, 54.00
2016-07-19 04	701.24, 83.00
2016-07-19 05	647.41, 382.00
2016-07-19 06	675.60, 1625.00
2016-07-19 07	742.02, 3197.00
2016-07-19 08	801.63, 5325.00
2016-07-19 09	836.84, 3593.00
2016-07-19 10	915.74, 1967.00
2016-07-19 11	982.11, 1938.00
2016-07-19 12	874.76, 2207.00
2016-07-19 13	898.01, 2215.00
2016-07-19 14	1142.45, 2221.00
2016-07-19 15	897.59, 2473.00
2016-07-19 16	916.99, 3333.00
2016-07-19 17	961.01, 5753.00
2016-07-19 18	904.67, 6000.00
2016-07-19 19	974.27, 4253.00
