2014-03-29 18	2.39, 11.20, 1.22, 32460.00
2014-03-29 19	2.37, 11.29, 1.24, 33416.00
2014-03-29 20	2.39, 10.99, 1.29, 33163.00
2014-03-29 21	2.42, 10.91, 1.25, 33351.00
2014-03-29 22	2.52, 11.25, 1.30, 34152.00
2014-03-29 23	2.76, 12.03, 1.42, 33664.00
2014-03-30 00	2.91, 12.27, 1.46, 30033.00
2014-03-30 01	3.13, 12.40, 1.51, 25814.00
2014-03-30 02	3.18, 12.34, 1.54, 21928.00
2014-03-30 03	3.37, 12.86, 1.50, 16717.00
2014-03-30 04	3.72, 13.77, 1.41, 10704.00
2014-03-30 05	4.92, 16.98, 1.70, 4899.00
2014-03-30 06	5.12, 17.41, 1.92, 4871.00
2014-03-30 07	4.43, 15.28, 1.65, 6073.00
2014-03-30 08	3.51, 12.89, 1.43, 9739.00
2014-03-30 09	2.90, 11.27, 1.23, 15423.00
2014-03-30 10	2.83, 11.29, 1.22, 20461.00
2014-03-30 11	2.73, 11.34, 1.25, 23584.00
2014-03-30 12	2.75, 11.64, 1.29, 26030.00
2014-03-30 13	2.96, 12.77, 1.42, 26909.00
2014-03-30 14	3.16, 13.52, 1.50, 25703.00
2014-03-30 15	3.21, 13.63, 1.55, 23607.00
2014-03-30 16	3.19, 13.31, 1.51, 20855.00
2014-03-30 17	3.08, 12.85, 1.49, 23517.00
2014-03-30 18	2.72, 11.71, 1.36, 27971.00
2014-03-30 19	2.89, 11.82, 1.40, 25110.00
2014-03-30 20	3.05, 12.04, 1.46, 21156.00
2014-03-30 21	3.29, 12.55, 1.54, 20199.00
2014-03-30 22	3.53, 13.13, 1.66, 17879.00
2014-03-30 23	3.98, 14.25, 1.73, 13579.00
2014-03-31 00	4.53, 15.70, 1.90, 9888.00
2014-03-31 01	4.22, 15.00, 1.61, 5954.00
2014-03-31 02	3.74, 13.53, 1.27, 3734.00
2014-03-31 03	4.03, 14.40, 1.32, 2592.00
2014-03-31 04	5.19, 17.48, 1.97, 3186.00
2014-03-31 05	5.07, 17.00, 2.28, 4992.00
2014-03-31 06	3.41, 12.63, 1.62, 13249.00
2014-03-31 07	2.81, 11.68, 1.45, 22780.00
2014-03-31 08	2.66, 12.27, 1.58, 26035.00
2014-03-31 09	2.55, 12.45, 1.58, 24749.00
2014-03-31 10	2.72, 12.40, 1.49, 21772.00
2014-03-31 11	2.78, 12.37, 1.39, 20298.00
2014-03-31 12	2.81, 12.39, 1.43, 20364.00
2014-03-31 13	2.99, 12.82, 1.45, 19668.00
2014-03-31 14	2.98, 12.93, 1.42, 21146.00
2014-03-31 15	3.03, 12.93, 1.44, 21505.00
2014-03-31 16	3.01, 12.62, 1.52, 18959.00
2014-03-31 17	2.84, 12.28, 1.48, 23161.00
2014-03-31 18	2.64, 11.59, 1.48, 27707.00
2014-03-31 19	2.69, 11.21, 1.48, 28005.00
2014-03-31 20	2.96, 11.79, 1.58, 26619.00
2014-03-31 21	3.17, 12.24, 1.66, 25785.00
2014-03-31 22	3.33, 12.70, 1.72, 23638.00
2014-03-31 23	3.53, 13.14, 1.68, 16603.00
2014-04-01 00	3.81, 13.83, 1.70, 11155.00
2014-04-01 01	3.63, 13.33, 1.54, 6521.00
2014-04-01 02	3.37, 12.66, 1.38, 3985.00
2014-04-01 03	3.91, 14.06, 1.41, 2756.00
2014-04-01 04	4.57, 15.87, 1.64, 2670.00
2014-04-01 05	4.65, 15.88, 2.06, 4375.00
2014-04-01 06	3.18, 11.89, 1.43, 12517.00
2014-04-01 07	2.63, 11.18, 1.40, 23323.00
2014-04-01 08	2.42, 11.73, 1.52, 27251.00
2014-04-01 09	2.40, 11.98, 1.51, 25076.00
2014-04-01 10	2.55, 12.35, 1.46, 21572.00
2014-04-01 11	2.55, 12.26, 1.43, 20844.00
2014-04-01 12	2.55, 12.35, 1.40, 21728.00
2014-04-01 13	2.73, 12.57, 1.41, 21095.00
2014-04-01 14	2.77, 12.67, 1.43, 22785.00
2014-04-01 15	2.73, 12.58, 1.40, 22067.00
2014-04-01 16	2.85, 12.49, 1.48, 18954.00
2014-04-01 17	2.67, 12.05, 1.49, 24503.00
2014-04-01 18	2.48, 11.48, 1.47, 30626.00
2014-04-01 19	2.56, 11.08, 1.50, 31179.00
2014-04-01 20	2.83, 11.53, 1.57, 30216.00
2014-04-01 21	3.03, 12.04, 1.66, 29830.00
2014-04-01 22	3.14, 12.31, 1.67, 27347.00
2014-04-01 23	3.31, 12.81, 1.68, 20118.00
2014-04-02 00	3.42, 12.91, 1.60, 13471.00
2014-04-02 01	3.49, 12.99, 1.56, 7610.00
2014-04-02 02	3.36, 12.50, 1.33, 4780.00
2014-04-02 03	3.73, 13.53, 1.35, 3201.00
2014-04-02 04	4.59, 15.95, 1.72, 2913.00
2014-04-02 05	4.10, 14.45, 1.83, 4287.00
2014-04-02 06	3.21, 12.22, 1.51, 12435.00
2014-04-02 07	2.65, 11.30, 1.42, 23325.00
2014-04-02 08	2.36, 11.42, 1.51, 27642.00
2014-04-02 09	2.39, 12.04, 1.54, 26423.00
2014-04-02 10	2.44, 12.19, 1.49, 23964.00
2014-04-02 11	2.46, 12.35, 1.46, 24405.00
2014-04-02 12	2.46, 12.39, 1.46, 24369.00
2014-04-02 13	2.69, 12.83, 1.49, 22914.00
2014-04-02 14	2.78, 13.19, 1.54, 24187.00
2014-04-02 15	2.79, 13.34, 1.58, 22583.00
2014-04-02 16	2.94, 13.47, 1.66, 18149.00
2014-04-02 17	2.74, 13.09, 1.62, 23303.00
2014-04-02 18	2.44, 11.92, 1.54, 29669.00
2014-04-02 19	2.58, 11.39, 1.53, 31545.00
2014-04-02 20	2.79, 11.67, 1.59, 30852.00
2014-04-02 21	3.00, 12.21, 1.67, 30607.00
2014-04-02 22	3.12, 12.48, 1.72, 28815.00
2014-04-02 23	3.29, 12.85, 1.69, 22379.00
2014-04-03 00	3.32, 12.87, 1.57, 15182.00
2014-04-03 01	3.29, 12.46, 1.48, 9088.00
2014-04-03 02	3.40, 12.75, 1.41, 5673.00
2014-04-03 03	3.70, 13.63, 1.36, 3717.00
2014-04-03 04	4.72, 16.29, 1.80, 3502.00
2014-04-03 05	4.74, 16.30, 2.17, 4756.00
2014-04-03 06	3.34, 12.42, 1.57, 12933.00
2014-04-03 07	2.70, 11.54, 1.46, 23502.00
2014-04-03 08	2.44, 12.05, 1.55, 26962.00
2014-04-03 09	2.45, 12.42, 1.59, 25448.00
2014-04-03 10	2.50, 12.35, 1.50, 22713.00
2014-04-03 11	2.68, 12.94, 1.52, 22340.00
2014-04-03 12	2.56, 12.71, 1.46, 23398.00
2014-04-03 13	2.90, 13.33, 1.54, 22944.00
2014-04-03 14	2.94, 13.42, 1.57, 24530.00
2014-04-03 15	2.93, 13.45, 1.55, 23150.00
2014-04-03 16	3.06, 13.57, 1.64, 18622.00
2014-04-03 17	2.75, 12.82, 1.58, 23952.00
2014-04-03 18	2.60, 12.37, 1.59, 30712.00
2014-04-03 19	2.65, 12.01, 1.58, 32660.00
2014-04-03 20	2.82, 12.16, 1.62, 32036.00
2014-04-03 21	3.06, 12.76, 1.70, 31769.00
2014-04-03 22	2.98, 12.66, 1.69, 31490.00
2014-04-03 23	3.24, 13.01, 1.69, 28817.00
2014-04-04 00	3.27, 12.89, 1.63, 21503.00
2014-04-04 01	3.21, 12.49, 1.55, 13792.00
2014-04-04 02	3.20, 12.18, 1.33, 9019.00
2014-04-04 03	3.46, 13.12, 1.33, 6134.00
2014-04-04 04	4.45, 15.79, 1.71, 4831.00
2014-04-04 05	4.93, 16.84, 2.21, 5451.00
2014-04-04 06	3.43, 12.72, 1.64, 13453.00
2014-04-04 07	2.73, 11.54, 1.44, 23748.00
2014-04-04 08	2.42, 11.57, 1.51, 28085.00
2014-04-04 09	2.39, 11.91, 1.48, 26955.00
2014-04-04 10	2.47, 12.25, 1.45, 23943.00
2014-04-04 11	2.50, 12.35, 1.44, 24729.00
2014-04-04 12	2.60, 12.53, 1.44, 25529.00
2014-04-04 13	2.77, 12.71, 1.46, 24576.00
2014-04-04 14	2.77, 13.20, 1.46, 26763.00
2014-04-04 15	2.79, 13.49, 1.51, 23141.00
2014-04-04 16	2.85, 13.18, 1.60, 18228.00
2014-04-04 17	2.67, 12.63, 1.52, 24623.00
2014-04-04 18	2.41, 11.67, 1.43, 32151.00
2014-04-04 19	2.46, 11.55, 1.47, 34694.00
2014-04-04 20	2.60, 11.45, 1.45, 33905.00
2014-04-04 21	2.79, 11.74, 1.47, 32353.00
2014-04-04 22	2.91, 12.12, 1.49, 33556.00
2014-04-04 23	3.00, 12.26, 1.50, 33340.00
2014-04-05 00	3.12, 12.54, 1.53, 29737.00
2014-04-05 01	3.07, 12.21, 1.51, 24431.00
2014-04-05 02	3.13, 12.19, 1.45, 19545.00
2014-04-05 03	3.34, 12.76, 1.48, 14467.00
2014-04-05 04	3.84, 14.03, 1.45, 9601.00
2014-04-05 05	4.85, 16.70, 1.82, 4800.00
2014-04-05 06	4.62, 15.90, 1.84, 6002.00
2014-04-05 07	3.52, 12.98, 1.46, 9358.00
2014-04-05 08	3.06, 11.95, 1.33, 13502.00
2014-04-05 09	2.57, 10.90, 1.18, 19455.00
2014-04-05 10	2.53, 11.07, 1.19, 22563.00
2014-04-05 11	2.52, 11.36, 1.23, 24888.00
2014-04-05 12	2.46, 11.48, 1.22, 26980.00
2014-04-05 13	2.53, 11.91, 1.26, 26851.00
2014-04-05 14	2.65, 12.32, 1.26, 25619.00
2014-04-05 15	2.69, 12.44, 1.25, 24361.00
2014-04-05 16	2.74, 12.46, 1.26, 20676.00
2014-04-05 17	2.67, 12.32, 1.28, 24861.00
2014-04-05 18	2.53, 11.91, 1.27, 31307.00
2014-04-05 19	2.46, 11.80, 1.27, 32274.00
2014-04-05 20	2.50, 11.41, 1.30, 32258.00
2014-04-05 21	2.59, 11.40, 1.31, 31682.00
2014-04-05 22	2.71, 11.87, 1.34, 33737.00
2014-04-05 23	2.83, 12.30, 1.42, 34203.00
2014-04-06 00	2.86, 12.14, 1.42, 31973.00
2014-04-06 01	3.02, 12.21, 1.46, 28762.00
2014-04-06 02	3.15, 12.33, 1.46, 24778.00
2014-04-06 03	3.30, 12.80, 1.45, 19630.00
2014-04-06 04	3.77, 14.11, 1.37, 12372.00
2014-04-06 05	4.69, 16.33, 1.61, 5769.00
2014-04-06 06	4.90, 16.64, 1.74, 5195.00
2014-04-06 07	4.13, 14.53, 1.56, 7031.00
2014-04-06 08	3.25, 12.17, 1.29, 10237.00
2014-04-06 09	2.87, 11.14, 1.19, 15551.00
2014-04-06 10	2.83, 11.28, 1.21, 20408.00
2014-04-06 11	2.73, 11.33, 1.23, 23255.00
2014-04-06 12	2.81, 11.80, 1.30, 25324.00
2014-04-06 13	2.99, 12.49, 1.38, 24901.00
2014-04-06 14	3.22, 13.46, 1.47, 24861.00
2014-04-06 15	3.36, 13.87, 1.54, 22961.00
2014-04-06 16	3.40, 13.78, 1.57, 21397.00
2014-04-06 17	3.22, 13.22, 1.49, 22930.00
2014-04-06 18	3.13, 12.98, 1.48, 25100.00
2014-04-06 19	3.04, 12.41, 1.47, 24323.00
2014-04-06 20	3.11, 12.29, 1.51, 23174.00
2014-04-06 21	3.33, 12.69, 1.53, 20295.00
2014-04-06 22	3.56, 13.32, 1.63, 19994.00
2014-04-06 23	3.89, 14.00, 1.69, 15027.00
2014-04-07 00	4.12, 14.62, 1.65, 9706.00
2014-04-07 01	3.91, 13.94, 1.45, 5565.00
2014-04-07 02	3.73, 13.53, 1.24, 3729.00
2014-04-07 03	3.86, 14.06, 1.24, 2399.00
2014-04-07 04	5.06, 17.25, 1.85, 2815.00
2014-04-07 05	5.09, 16.92, 2.33, 4756.00
2014-04-07 06	3.52, 12.84, 1.64, 12413.00
2014-04-07 07	2.94, 11.99, 1.50, 22201.00
2014-04-07 08	2.64, 12.08, 1.55, 25692.00
2014-04-07 09	2.63, 12.27, 1.52, 24074.00
2014-04-07 10	2.74, 12.27, 1.44, 21271.00
2014-04-07 11	2.79, 12.62, 1.43, 20562.00
2014-04-07 12	2.64, 11.97, 1.34, 21011.00
2014-04-07 13	2.88, 12.59, 1.41, 20889.00
2014-04-07 14	2.90, 12.65, 1.39, 22771.00
2014-04-07 15	2.81, 12.55, 1.39, 24008.00
2014-04-07 16	2.83, 12.26, 1.47, 20340.00
2014-04-07 17	2.48, 11.59, 1.39, 27705.00
2014-04-07 18	2.37, 11.05, 1.43, 32962.00
2014-04-07 19	2.43, 10.71, 1.40, 32445.00
2014-04-07 20	2.60, 10.96, 1.47, 32301.00
2014-04-07 21	2.98, 11.99, 1.62, 28444.00
2014-04-07 22	3.26, 12.61, 1.70, 23929.00
2014-04-07 23	3.47, 13.08, 1.71, 18612.00
2014-04-08 00	4.04, 14.39, 1.80, 10867.00
2014-04-08 01	4.45, 15.56, 1.91, 6408.00
2014-04-08 02	3.75, 13.78, 1.57, 3720.00
2014-04-08 03	3.75, 13.58, 1.34, 2363.00
2014-04-08 04	4.47, 15.55, 1.65, 2519.00
2014-04-08 05	4.36, 14.98, 1.88, 4433.00
2014-04-08 06	2.88, 11.13, 1.37, 13820.00
2014-04-08 07	2.63, 11.27, 1.42, 23781.00
2014-04-08 08	2.42, 11.85, 1.52, 27939.00
2014-04-08 09	2.36, 12.06, 1.53, 26319.00
2014-04-08 10	2.45, 12.23, 1.48, 22352.00
2014-04-08 11	2.48, 12.20, 1.46, 21146.00
2014-04-08 12	2.53, 12.29, 1.42, 22211.00
2014-04-08 13	2.74, 12.59, 1.46, 21618.00
2014-04-08 14	2.86, 12.98, 1.48, 23160.00
2014-04-08 15	2.85, 12.86, 1.46, 22880.00
2014-04-08 16	2.84, 12.54, 1.55, 18544.00
2014-04-08 17	2.67, 12.10, 1.52, 23897.00
2014-04-08 18	2.49, 11.57, 1.50, 29838.00
2014-04-08 19	2.62, 11.32, 1.52, 30202.00
2014-04-08 20	2.82, 11.63, 1.58, 30023.00
2014-04-08 21	3.07, 12.29, 1.67, 30174.00
2014-04-08 22	3.26, 12.92, 1.74, 27829.00
2014-04-08 23	3.40, 13.20, 1.69, 20960.00
2014-04-09 00	3.46, 13.08, 1.64, 13008.00
2014-04-09 01	3.50, 13.14, 1.56, 7443.00
2014-04-09 02	3.36, 12.73, 1.37, 4730.00
2014-04-09 03	3.58, 13.21, 1.31, 3103.00
2014-04-09 04	4.63, 16.13, 1.73, 3135.00
2014-04-09 05	4.62, 15.77, 2.09, 4508.00
2014-04-09 06	3.29, 12.26, 1.58, 12797.00
2014-04-09 07	2.68, 11.40, 1.47, 23747.00
2014-04-09 08	2.41, 11.76, 1.53, 27105.00
2014-04-09 09	2.45, 12.34, 1.59, 25216.00
2014-04-09 10	2.54, 12.54, 1.50, 22450.00
2014-04-09 11	2.56, 12.48, 1.49, 21714.00
2014-04-09 12	2.60, 12.77, 1.48, 22888.00
2014-04-09 13	2.73, 12.97, 1.52, 22213.00
2014-04-09 14	2.99, 13.59, 1.57, 24032.00
2014-04-09 15	2.92, 13.28, 1.55, 22944.00
2014-04-09 16	3.02, 13.16, 1.62, 18884.00
2014-04-09 17	2.75, 12.42, 1.54, 24257.00
2014-04-09 18	2.54, 11.77, 1.51, 31131.00
2014-04-09 19	2.62, 11.49, 1.52, 32633.00
2014-04-09 20	2.86, 11.87, 1.60, 32647.00
2014-04-09 21	3.04, 12.23, 1.69, 31159.00
2014-04-09 22	3.19, 12.80, 1.74, 29636.00
2014-04-09 23	3.29, 13.14, 1.70, 23271.00
2014-04-10 00	3.51, 13.33, 1.68, 15173.00
2014-04-10 01	3.47, 13.14, 1.47, 9133.00
2014-04-10 02	3.34, 12.55, 1.39, 5343.00
2014-04-10 03	3.81, 13.98, 1.42, 3623.00
2014-04-10 04	4.90, 16.77, 1.97, 3578.00
2014-04-10 05	4.96, 16.91, 2.31, 4931.00
2014-04-10 06	3.42, 12.69, 1.62, 13302.00
2014-04-10 07	2.76, 11.75, 1.49, 24240.00
2014-04-10 08	2.49, 11.92, 1.56, 27505.00
2014-04-10 09	2.43, 12.32, 1.55, 25758.00
2014-04-10 10	2.58, 12.90, 1.57, 23385.00
2014-04-10 11	2.61, 13.00, 1.51, 23079.00
2014-04-10 12	2.72, 13.50, 1.59, 23166.00
2014-04-10 13	2.90, 13.60, 1.58, 22977.00
2014-04-10 14	3.02, 13.90, 1.62, 24628.00
2014-04-10 15	2.95, 13.88, 1.64, 22669.00
2014-04-10 16	3.14, 14.04, 1.70, 17975.00
2014-04-10 17	2.84, 13.24, 1.65, 23646.00
2014-04-10 18	2.60, 12.26, 1.56, 30548.00
2014-04-10 19	2.65, 11.79, 1.57, 32256.00
2014-04-10 20	2.85, 12.02, 1.60, 32251.00
2014-04-10 21	3.07, 12.62, 1.69, 31979.00
2014-04-10 22	3.22, 13.29, 1.78, 30820.00
2014-04-10 23	3.36, 13.45, 1.77, 26891.00
2014-04-11 00	3.49, 13.55, 1.72, 20453.00
2014-04-11 01	3.27, 12.66, 1.49, 13124.00
2014-04-11 02	3.34, 12.70, 1.42, 8640.00
2014-04-11 03	3.65, 13.78, 1.44, 5871.00
2014-04-11 04	4.54, 16.10, 1.75, 4699.00
2014-04-11 05	4.90, 16.77, 2.23, 5113.00
2014-04-11 06	3.53, 13.02, 1.65, 12625.00
2014-04-11 07	2.85, 11.92, 1.48, 23031.00
2014-04-11 08	2.50, 12.02, 1.53, 27012.00
2014-04-11 09	2.46, 12.39, 1.54, 25511.00
2014-04-11 10	2.61, 12.68, 1.49, 22535.00
2014-04-11 11	2.70, 12.81, 1.49, 22885.00
2014-04-11 12	2.73, 12.82, 1.45, 23516.00
2014-04-11 13	2.90, 13.14, 1.49, 22504.00
2014-04-11 14	3.00, 13.62, 1.52, 24603.00
2014-04-11 15	2.93, 14.07, 1.53, 21231.00
2014-04-11 16	3.16, 14.18, 1.67, 17282.00
2014-04-11 17	2.92, 13.63, 1.62, 22560.00
2014-04-11 18	2.58, 12.18, 1.48, 29547.00
2014-04-11 19	2.63, 12.37, 1.53, 31017.00
2014-04-11 20	2.83, 12.25, 1.51, 30689.00
2014-04-11 21	2.93, 12.15, 1.47, 30339.00
2014-04-11 22	3.01, 12.44, 1.51, 31599.00
2014-04-11 23	3.13, 13.12, 1.58, 29629.00
2014-04-12 00	3.16, 12.60, 1.53, 28467.00
2014-04-12 01	3.16, 12.51, 1.53, 25266.00
2014-04-12 02	3.23, 12.60, 1.48, 20920.00
2014-04-12 03	3.45, 13.09, 1.47, 15212.00
2014-04-12 04	3.85, 14.15, 1.38, 9896.00
2014-04-12 05	4.65, 16.18, 1.61, 4889.00
2014-04-12 06	4.45, 15.45, 1.63, 6181.00
2014-04-12 07	3.59, 13.15, 1.45, 9150.00
2014-04-12 08	2.88, 11.46, 1.24, 13644.00
2014-04-12 09	2.58, 10.90, 1.17, 18616.00
2014-04-12 10	2.59, 11.19, 1.18, 21331.00
2014-04-12 11	2.59, 11.55, 1.20, 23946.00
2014-04-12 12	2.58, 11.67, 1.20, 26022.00
2014-04-12 13	2.58, 11.82, 1.21, 26094.00
2014-04-12 14	2.78, 12.39, 1.24, 26004.00
2014-04-12 15	2.76, 12.37, 1.26, 24993.00
2014-04-12 16	2.78, 12.19, 1.22, 21484.00
2014-04-12 17	2.75, 12.25, 1.23, 25031.00
2014-04-12 18	2.59, 11.82, 1.21, 31153.00
2014-04-12 19	2.50, 11.63, 1.24, 33536.00
2014-04-12 20	2.56, 11.55, 1.27, 31591.00
2014-04-12 21	2.63, 11.53, 1.28, 30691.00
2014-04-12 22	2.72, 11.91, 1.32, 32606.00
2014-04-12 23	2.84, 12.21, 1.39, 33471.00
2014-04-13 00	2.92, 12.24, 1.43, 31232.00
2014-04-13 01	3.04, 12.19, 1.45, 28783.00
2014-04-13 02	3.22, 12.54, 1.48, 24053.00
2014-04-13 03	3.38, 13.00, 1.42, 18099.00
2014-04-13 04	3.73, 13.90, 1.36, 11668.00
2014-04-13 05	4.77, 16.63, 1.63, 5401.00
2014-04-13 06	4.88, 16.76, 1.80, 5318.00
2014-04-13 07	3.75, 13.36, 1.37, 7593.00
2014-04-13 08	3.15, 11.94, 1.23, 10100.00
2014-04-13 09	2.83, 11.07, 1.10, 14973.00
2014-04-13 10	2.70, 11.01, 1.12, 20529.00
2014-04-13 11	2.72, 11.34, 1.21, 23285.00
2014-04-13 12	2.80, 11.92, 1.28, 24909.00
2014-04-13 13	2.96, 12.51, 1.28, 25256.00
2014-04-13 14	3.12, 13.18, 1.38, 25448.00
2014-04-13 15	3.31, 13.51, 1.41, 24028.00
2014-04-13 16	3.26, 13.25, 1.45, 22291.00
2014-04-13 17	3.19, 13.03, 1.42, 23988.00
2014-04-13 18	3.06, 12.76, 1.38, 24897.00
2014-04-13 19	3.04, 12.36, 1.37, 24011.00
2014-04-13 20	3.16, 12.40, 1.45, 21670.00
2014-04-13 21	3.32, 12.70, 1.51, 20039.00
2014-04-13 22	3.57, 13.40, 1.58, 18968.00
2014-04-13 23	3.84, 13.94, 1.64, 15489.00
2014-04-14 00	4.04, 14.38, 1.59, 10249.00
2014-04-14 01	3.79, 13.79, 1.41, 5778.00
2014-04-14 02	3.62, 13.19, 1.16, 3720.00
2014-04-14 03	3.95, 14.28, 1.27, 2741.00
2014-04-14 04	4.88, 16.65, 1.69, 2938.00
2014-04-14 05	5.03, 17.00, 2.16, 4661.00
2014-04-14 06	3.58, 12.94, 1.57, 11735.00
2014-04-14 07	2.84, 11.64, 1.44, 19950.00
2014-04-14 08	2.67, 12.16, 1.54, 23591.00
2014-04-14 09	2.68, 12.39, 1.49, 22996.00
2014-04-14 10	2.75, 12.51, 1.37, 20310.00
2014-04-14 11	2.73, 12.13, 1.29, 20372.00
2014-04-14 12	2.69, 12.11, 1.25, 21457.00
2014-04-14 13	2.91, 12.64, 1.25, 21090.00
2014-04-14 14	2.95, 12.88, 1.31, 22195.00
2014-04-14 15	2.96, 13.24, 1.35, 22391.00
2014-04-14 16	3.13, 13.75, 1.50, 18854.00
2014-04-14 17	2.87, 12.66, 1.40, 22789.00
2014-04-14 18	2.65, 11.51, 1.34, 26897.00
2014-04-14 19	2.69, 11.11, 1.33, 25227.00
2014-04-14 20	2.94, 11.67, 1.45, 23940.00
2014-04-14 21	3.17, 12.36, 1.53, 24556.00
2014-04-14 22	3.26, 12.61, 1.55, 23312.00
2014-04-14 23	3.38, 12.86, 1.51, 17509.00
2014-04-15 00	3.62, 13.25, 1.53, 10913.00
2014-04-15 01	3.73, 13.62, 1.45, 6428.00
2014-04-15 02	3.50, 12.95, 1.29, 3928.00
2014-04-15 03	3.99, 14.20, 1.25, 2656.00
2014-04-15 04	4.81, 16.30, 1.74, 2594.00
2014-04-15 05	4.32, 14.99, 1.90, 4410.00
2014-04-15 06	3.04, 11.49, 1.40, 11615.00
2014-04-15 07	2.75, 11.29, 1.42, 19912.00
2014-04-15 08	2.42, 11.46, 1.50, 25050.00
2014-04-15 09	2.36, 11.63, 1.42, 25781.00
2014-04-15 10	2.38, 11.54, 1.32, 23347.00
2014-04-15 11	2.36, 11.62, 1.26, 24077.00
2014-04-15 12	2.38, 11.79, 1.27, 24395.00
2014-04-15 13	2.63, 12.35, 1.34, 22791.00
2014-04-15 14	2.74, 12.79, 1.34, 23996.00
2014-04-15 15	2.59, 12.10, 1.29, 21815.00
2014-04-15 16	2.68, 11.91, 1.35, 18277.00
2014-04-15 17	2.56, 11.59, 1.36, 25821.00
2014-04-15 18	2.45, 11.16, 1.36, 31641.00
2014-04-15 19	2.49, 10.74, 1.41, 33713.00
2014-04-15 20	2.64, 11.05, 1.43, 33561.00
2014-04-15 21	2.89, 11.78, 1.51, 32519.00
2014-04-15 22	3.07, 12.36, 1.56, 29376.00
2014-04-15 23	3.32, 12.85, 1.58, 22793.00
2014-04-16 00	3.68, 13.67, 1.64, 14755.00
2014-04-16 01	3.98, 14.48, 1.66, 7667.00
2014-04-16 02	3.71, 13.67, 1.46, 4414.00
2014-04-16 03	3.97, 14.18, 1.41, 2843.00
2014-04-16 04	4.49, 15.62, 1.73, 2800.00
2014-04-16 05	4.23, 14.60, 1.86, 4499.00
2014-04-16 06	3.05, 11.48, 1.43, 12981.00
2014-04-16 07	2.61, 11.04, 1.38, 22923.00
2014-04-16 08	2.41, 11.63, 1.51, 27631.00
2014-04-16 09	2.41, 11.94, 1.49, 26989.00
2014-04-16 10	2.57, 12.39, 1.42, 23568.00
2014-04-16 11	2.56, 12.55, 1.38, 23536.00
2014-04-16 12	2.55, 12.65, 1.39, 24880.00
2014-04-16 13	2.77, 13.24, 1.41, 23626.00
2014-04-16 14	2.89, 13.31, 1.42, 24358.00
2014-04-16 15	2.87, 13.04, 1.41, 23268.00
2014-04-16 16	2.92, 12.84, 1.47, 19384.00
2014-04-16 17	2.73, 12.43, 1.41, 24123.00
2014-04-16 18	2.49, 11.53, 1.41, 30620.00
2014-04-16 19	2.53, 11.19, 1.41, 32301.00
2014-04-16 20	2.79, 11.56, 1.52, 31881.00
2014-04-16 21	3.01, 12.12, 1.59, 30994.00
2014-04-16 22	3.09, 12.34, 1.61, 30145.00
2014-04-16 23	3.34, 13.14, 1.65, 25242.00
2014-04-17 00	3.42, 13.09, 1.57, 16595.00
2014-04-17 01	3.37, 12.78, 1.45, 9720.00
2014-04-17 02	3.38, 12.66, 1.37, 6181.00
2014-04-17 03	3.67, 13.54, 1.32, 4027.00
2014-04-17 04	4.71, 16.19, 1.71, 3653.00
2014-04-17 05	4.74, 16.37, 2.04, 4778.00
2014-04-17 06	3.36, 12.50, 1.56, 12647.00
2014-04-17 07	2.74, 11.50, 1.45, 22703.00
2014-04-17 08	2.49, 12.02, 1.54, 27562.00
2014-04-17 09	2.45, 12.25, 1.49, 26537.00
2014-04-17 10	2.58, 12.56, 1.41, 24236.00
2014-04-17 11	2.67, 13.02, 1.41, 24140.00
2014-04-17 12	2.65, 13.00, 1.42, 25182.00
2014-04-17 13	2.83, 13.33, 1.46, 24941.00
2014-04-17 14	2.99, 13.97, 1.51, 25202.00
2014-04-17 15	3.08, 14.40, 1.57, 22880.00
2014-04-17 16	3.17, 14.65, 1.67, 16975.00
2014-04-17 17	2.97, 14.18, 1.65, 21939.00
2014-04-17 18	2.57, 12.84, 1.53, 27873.00
2014-04-17 19	2.62, 11.96, 1.51, 32055.00
2014-04-17 20	2.75, 11.84, 1.49, 33546.00
2014-04-17 21	2.95, 12.30, 1.56, 33058.00
2014-04-17 22	3.11, 12.68, 1.60, 32220.00
2014-04-17 23	3.23, 12.90, 1.64, 29750.00
2014-04-18 00	3.18, 12.58, 1.57, 23737.00
2014-04-18 01	3.19, 12.54, 1.51, 16438.00
2014-04-18 02	3.18, 12.31, 1.40, 11165.00
2014-04-18 03	3.42, 12.95, 1.36, 7569.00
2014-04-18 04	4.42, 15.70, 1.74, 5790.00
2014-04-18 05	5.27, 17.79, 2.34, 4815.00
2014-04-18 06	4.28, 14.93, 1.94, 8698.00
2014-04-18 07	3.39, 12.71, 1.57, 13004.00
2014-04-18 08	2.76, 11.69, 1.49, 20738.00
2014-04-18 09	2.55, 11.46, 1.36, 24276.00
2014-04-18 10	2.59, 11.69, 1.27, 23683.00
2014-04-18 11	2.64, 11.98, 1.25, 24245.00
2014-04-18 12	2.64, 11.99, 1.25, 25099.00
2014-04-18 13	2.77, 12.40, 1.27, 24245.00
2014-04-18 14	2.87, 12.71, 1.30, 25835.00
2014-04-18 15	2.86, 12.76, 1.32, 24249.00
2014-04-18 16	2.89, 12.44, 1.35, 20502.00
2014-04-18 17	2.66, 11.76, 1.28, 25697.00
2014-04-18 18	2.52, 11.30, 1.28, 30897.00
2014-04-18 19	2.45, 11.12, 1.26, 32947.00
