00	954.00, 270249.00
2010-02-03 01	12.00, 0.00
2010-02-03 02	8.00, 0.00
2010-02-03 03	4.00, 0.00
2010-02-03 04	4.00, 0.00
2010-02-03 06	3.00, 0.00
2010-02-03 07	15.00, 0.00
2010-02-03 08	13.00, 0.00
2010-02-03 09	31.00, 0.00
2010-02-03 10	31.00, 0.00
2010-02-03 11	29.00, 0.00
2010-02-03 12	325.00, 20.00
2010-02-03 13	44.00, 5.00
2010-02-03 14	36.00, 5.00
2010-02-03 15	31.00, 4.00
2010-02-03 16	20.00, 2.00
2010-02-03 17	20.00, 3.00
2010-02-03 18	13.00, 1.00
2010-02-03 19	7.00, 4.00
2010-02-03 20	15.00, 0.00
2010-02-03 21	16.00, 1.00
2010-02-03 22	16.00, 0.00
2010-02-03 23	5.00, 0.00
2010-02-04 00	17.00, 0.00
2010-02-04 01	16.00, 0.00
2010-02-04 02	3.00, 0.00
2010-02-04 03	4.00, 0.00
2010-02-04 04	2.00, 0.00
2010-02-04 05	2.00, 0.00
2010-02-04 06	4.00, 0.00
2010-02-04 07	15.00, 0.00
2010-02-04 08	72.00, 0.00
2010-02-04 09	22.00, 0.00
2010-02-04 10	38.00, 0.00
2010-02-04 11	72.00, 0.00
2010-02-04 12	288.00, 18.00
2010-02-04 13	38.00, 4.00
2010-02-04 14	31.00, 3.00
2010-02-04 15	30.00, 1.00
2010-02-04 16	13.00, 4.00
2010-02-04 17	23.00, 0.00
2010-02-04 18	15.00, 2.00
2010-02-04 19	28.00, 1.00
2010-02-04 20	24.00, 1.00
2010-02-04 21	10.00, 1.00
2010-02-04 22	40.00, 0.00
2010-02-04 23	21.00, 0.00
2010-02-05 00	18.00, 0.00
2010-02-05 01	10.00, 0.00
2010-02-05 02	5.00, 0.00
2010-02-05 03	11.00, 0.00
2010-02-05 04	5.00, 0.00
2010-02-05 05	2.00, 0.00
2010-02-05 06	3.00, 0.00
2010-02-05 07	7.00, 0.00
2010-02-05 08	29.00, 0.00
2010-02-05 09	24.00, 0.00
2010-02-05 10	35.00, 0.00
2010-02-05 11	40.00, 0.00
2010-02-05 12	205.00, 22.00
2010-02-05 13	40.00, 3.00
2010-02-05 14	33.00, 1.00
2010-02-05 15	28.00, 1.00
2010-02-05 16	15.00, 1.00
2010-02-05 17	18.00, 4.00
2010-02-05 18	13.00, 1.00
2010-02-05 19	9.00, 0.00
2010-02-05 20	17.00, 1.00
2010-02-05 21	13.00, 1.00
2010-02-05 22	8.00, 0.00
2010-02-05 23	1.00, 2.00
2010-02-06 00	4.00, 0.00
2010-02-06 01	8.00, 0.00
2010-02-06 02	5.00, 0.00
2010-02-06 03	2.00, 0.00
2010-02-06 04	2.00, 0.00
2010-02-06 06	2.00, 0.00
2010-02-06 07	2.00, 0.00
2010-02-06 08	18.00, 0.00
2010-02-06 09	16.00, 0.00
2010-02-06 10	15.00, 0.00
2010-02-06 11	22.00, 0.00
2010-02-06 12	137.00, 13.00
2010-02-06 13	17.00, 2.00
2010-02-06 14	13.00, 2.00
2010-02-06 15	5.00, 0.00
2010-02-06 16	6.00, 1.00
2010-02-06 17	11.00, 0.00
2010-02-06 18	12.00, 0.00
2010-02-06 19	16.00, 0.00
2010-02-06 20	8.00, 0.00
2010-02-06 21	7.00, 0.00
2010-02-06 22	3.00, 0.00
2010-02-06 23	6.00, 0.00
2010-02-07 00	1.00, 0.00
2010-02-07 01	3.00, 0.00
2010-02-07 02	2.00, 0.00
2010-02-07 03	1.00, 0.00
2010-02-07 04	2.00, 0.00
2010-02-07 07	1.00, 0.00
2010-02-07 08	9.00, 0.00
2010-02-07 09	6.00, 0.00
2010-02-07 10	21.00, 0.00
2010-02-07 11	28.00, 0.00
2010-02-07 12	44.00, 3.00
2010-02-07 13	23.00, 1.00
2010-02-07 14	17.00, 0.00
2010-02-07 15	11.00, 1.00
2010-02-07 16	7.00, 0.00
2010-02-07 17	17.00, 0.00
2010-02-07 18	10.00, 1.00
2010-02-07 19	7.00, 0.00
2010-02-07 20	10.00, 0.00
2010-02-07 21	5.00, 1.00
2010-02-07 22	2.00, 1.00
2010-02-07 23	3.00, 0.00
2010-02-08 00	12.00, 0.00
2010-02-08 01	4.00, 0.00
2010-02-08 02	3.00, 0.00
2010-02-08 03	2.00, 0.00
2010-02-08 04	1.00, 0.00
2010-02-08 05	4.00, 0.00
2010-02-08 06	5.00, 0.00
2010-02-08 07	11.00, 0.00
2010-02-08 08	9.00, 0.00
2010-02-08 09	36.00, 0.00
2010-02-08 10	29.00, 0.00
2010-02-08 11	42.00, 0.00
2010-02-08 12	328.00, 17.00
2010-02-08 13	32.00, 4.00
2010-02-08 14	28.00, 4.00
2010-02-08 15	21.00, 2.00
2010-02-08 16	5.00, 3.00
2010-02-08 17	12.00, 5.00
2010-02-08 18	8.00, 2.00
2010-02-08 19	10.00, 0.00
2010-02-08 20	9.00, 1.00
2010-02-08 21	13.00, 1.00
2010-02-08 22	12.00, 1.00
2010-02-08 23	7.00, 0.00
2010-02-09 00	18.00, 0.00
2010-02-09 01	13.00, 0.00
2010-02-09 02	5.00, 0.00
2010-02-09 03	6.00, 0.00
2010-02-09 04	4.00, 0.00
2010-02-09 05	3.00, 0.00
2010-02-09 06	5.00, 0.00
2010-02-09 07	6.00, 0.00
2010-02-09 08	13.00, 0.00
2010-02-09 09	37.00, 0.00
2010-02-09 10	118.00, 0.00
2010-02-09 11	52.00, 0.00
2010-02-09 12	303.00, 29.00
2010-02-09 13	28.00, 2.00
2010-02-09 14	38.00, 0.00
2010-02-09 15	28.00, 4.00
2010-02-09 16	17.00, 2.00
2010-02-09 17	14.00, 4.00
2010-02-09 18	10.00, 2.00
2010-02-09 19	16.00, 0.00
2010-02-09 20	27.00, 2.00
2010-02-09 21	21.00, 0.00
2010-02-09 22	19.00, 1.00
2010-02-09 23	4.00, 2.00
2010-02-10 00	9.00, 0.00
2010-02-10 01	18.00, 0.00
2010-02-10 02	3.00, 0.00
2010-02-10 03	6.00, 0.00
2010-02-10 04	2.00, 0.00
2010-02-10 05	3.00, 0.00
2010-02-10 06	4.00, 0.00
2010-02-10 07	1.00, 0.00
2010-02-10 08	6.00, 0.00
2010-02-10 09	13.00, 0.00
2010-02-10 10	34.00, 0.00
2010-02-10 11	23.00, 0.00
2010-02-10 12	45.00, 2.00
2010-02-10 13	10.00, 0.00
2010-02-10 14	16.00, 1.00
2010-02-10 15	16.00, 1.00
2010-02-10 16	8.00, 1.00
2010-02-10 17	10.00, 0.00
2010-02-10 18	12.00, 0.00
2010-02-10 19	12.00, 0.00
2010-02-10 20	10.00, 0.00
2010-02-10 21	5.00, 0.00
2010-02-10 22	6.00, 0.00
2010-02-10 23	1.00, 0.00
2010-02-11 00	8.00, 0.00
2010-02-11 01	3.00, 0.00
2010-02-11 03	1.00, 0.00
2010-02-11 05	1.00, 0.00
2010-02-11 06	1.00, 0.00
2010-02-11 07	2.00, 0.00
2010-02-11 08	9.00, 0.00
2010-02-11 09	10.00, 0.00
2010-02-11 10	19.00, 0.00
2010-02-11 11	22.00, 0.00
2010-02-11 12	61.00, 10.00
2010-02-11 13	19.00, 1.00
2010-02-11 14	77.00, 1.00
2010-02-11 15	120.00, 1.00
2010-02-11 16	84.00, 0.00
2010-02-11 17	62.00, 1.00
2010-02-11 18	45.00, 0.00
2010-02-11 19	44.00, 1.00
2010-02-11 20	46.00, 0.00
2010-02-11 21	29.00, 0.00
2010-02-11 22	24.00, 0.00
2010-02-11 23	17.00, 1.00
2010-02-12 00	5.00, 0.00
2010-02-12 01	9.00, 0.00
2010-02-12 02	2.00, 0.00
2010-02-12 03	2.00, 0.00
2010-02-12 04	1.00, 0.00
2010-02-12 05	2.00, 0.00
2010-02-12 06	3.00, 0.00
2010-02-12 07	9.00, 0.00
2010-02-12 08	16.00, 0.00
2010-02-12 09	12.00, 0.00
2010-02-12 10	23.00, 0.00
2010-02-12 11	29.00, 0.00
2010-02-12 12	1026.00, 6.00
2010-02-12 13	91.00, 1.00
2010-02-12 14	64.00, 2.00
2010-02-12 15	64.00, 0.00
2010-02-12 16	34.00, 0.00
2010-02-12 17	41.00, 0.00
2010-02-12 18	22.00, 4.00
2010-02-12 19	31.00, 0.00
2010-02-12 20	24.00, 0.00
2010-02-12 21	30.00, 0.00
2010-02-12 22	12.00, 0.00
2010-02-12 23	8.00, 1.00
2010-02-13 00	3.00, 0.00
2010-02-13 01	12.00, 0.00
2010-02-13 02	2.00, 0.00
2010-02-13 03	3.00, 0.00
2010-02-13 04	1.00, 0.00
2010-02-13 05	2.00, 0.00
2010-02-13 06	1.00, 0.00
2010-02-13 07	1.00, 0.00
2010-02-13 08	9.00, 0.00
2010-02-13 09	11.00, 0.00
2010-02-13 10	13.00, 0.00
2010-02-13 11	10.00, 0.00
2010-02-13 12	871.00, 6.00
2010-02-13 13	56.00, 1.00
2010-02-13 14	50.00, 0.00
2010-02-13 15	50.00, 2.00
2010-02-13 16	22.00, 0.00
2010-02-13 17	18.00, 2.00
2010-02-13 18	18.00, 0.00
2010-02-13 19	13.00, 1.00
2010-02-13 20	13.00, 0.00
2010-02-13 21	11.00, 0.00
2010-02-13 22	8.00, 0.00
2010-02-13 23	6.00, 0.00
2010-02-14 00	2.00, 0.00
2010-02-14 01	2.00, 0.00
2010-02-14 02	5.00, 0.00
2010-02-14 03	3.00, 0.00
2010-02-14 04	1.00, 0.00
2010-02-14 06	1.00, 0.00
2010-02-14 07	4.00, 0.00
2010-02-14 08	8.00, 0.00
2010-02-14 09	14.00, 0.00
2010-02-14 10	15.00, 0.00
2010-02-14 11	9.00, 0.00
2010-02-14 12	794.00, 2.00
2010-02-14 13	35.00, 1.00
2010-02-14 14	19.00, 0.00
2010-02-14 15	22.00, 0.00
2010-02-14 16	27.00, 0.00
2010-02-14 17	12.00, 0.00
2010-02-14 18	12.00, 0.00
2010-02-14 19	5.00, 1.00
2010-02-14 20	5.00, 0.00
2010-02-14 21	7.00, 0.00
2010-02-14 22	9.00, 0.00
2010-02-14 23	3.00, 0.00
2010-02-15 00	3.00, 0.00
2010-02-15 01	1.00, 0.00
2010-02-15 02	2.00, 0.00
2010-02-15 04	2.00, 0.00
2010-02-15 05	2.00, 0.00
2010-02-15 08	8.00, 0.00
2010-02-15 09	12.00, 0.00
2010-02-15 10	9.00, 0.00
2010-02-15 11	10.00, 0.00
2010-02-15 12	164.00, 14.00
2010-02-15 13	19.00, 1.00
2010-02-15 14	18.00, 0.00
2010-02-15 15	10.00, 1.00
2010-02-15 16	12.00, 1.00
2010-02-15 17	9.00, 0.00
2010-02-15 18	12.00, 0.00
2010-02-15 19	6.00, 1.00
2010-02-15 20	9.00, 1.00
2010-02-15 21	10.00, 1.00
2010-02-15 22	10.00, 0.00
2010-02-15 23	20.00, 0.00
2010-02-16 00	12.00, 0.00
2010-02-16 01	1.00, 0.00
2010-02-16 02	4.00, 0.00
2010-02-16 03	4.00, 0.00
2010-02-16 04	1.00, 0.00
2010-02-16 05	3.00, 0.00
2010-02-16 06	5.00, 0.00
2010-02-16 07	5.00, 0.00
2010-02-16 08	5.00, 0.00
2010-02-16 09	17.00, 0.00
2010-02-16 10	25.00, 0.00
2010-02-16 11	26.00, 0.00
2010-02-16 12	319.00, 15.00
2010-02-16 13	32.00, 1.00
2010-02-16 14	41.00, 0.00
2010-02-16 15	32.00, 1.00
2010-02-16 16	15.00, 0.00
2010-02-16 17	25.00, 2.00
2010-02-16 18	43.00, 0.00
2010-02-16 19	23.00, 1.00
2010-02-16 20	15.00, 0.00
2010-02-16 21	10.00, 0.00
2010-02-16 22	18.00, 0.00
2010-02-16 23	3.00, 0.00
2010-02-17 00	10.00, 0.00
2010-02-17 01	9.00, 0.00
2010-02-17 02	4.00, 0.00
2010-02-17 03	2.00, 0.00
2010-02-17 04	3.00, 0.00
2010-02-17 05	4.00, 0.00
2010-02-17 06	4.00, 0.00
2010-02-17 07	5.00, 0.00
2010-02-17 08	7.00, 0.00
2010-02-17 09	25.00, 0.00
2010-02-17 10	34.00, 0.00
2010-02-17 11	73.00, 0.00
2010-02-17 12	1425.00, 17.00
2010-02-17 13	50.00, 3.00
2010-02-17 14	35.00, 1.00
2010-02-17 15	34.00, 1.00
2010-02-17 16	35.00, 0.00
2010-02-17 17	17.00, 1.00
2010-02-17 18	12.00, 2.00
2010-02-17 19	18.00, 0.00
2010-02-17 20	12.00, 0.00
2010-02-17 21	14.00, 0.00
2010-02-17 22	8.00, 1.00
2010-02-17 23	8.00, 2.00
2010-02-18 00	19.00, 0.00
2010-02-18 01	11.00, 0.00
2010-02-18 02	3.00, 0.00
2010-02-18 03	7.00, 0.00
2010-02-18 04	3.00, 0.00
2010-02-18 05	3.00, 0.00
2010-02-18 06	6.00, 0.00
2010-02-18 07	6.00, 0.00
2010-02-18 08	13.00, 0.00
2010-02-18 09	24.00, 0.00
2010-02-18 10	30.00, 0.00
2010-02-18 11	38.00, 0.00
2010-02-18 12	989.00, 22.00
2010-02-18 13	47.00, 4.00
2010-02-18 14	30.00, 1.00
2010-02-18 15	39.00, 1.00
2010-02-18 16	18.00, 1.00
2010-02-18 17	11.00, 4.00
2010-02-18 18	17.00, 4.00
2010-02-18 19	10.00, 1.00
2010-02-18 20	7.00, 0.00
2010-02-18 21	12.00, 0.00
2010-02-18 22	17.00, 1.00
2010-02-18 23	14.00, 0.00
2010-02-19 00	9.00, 0.00
2010-02-19 01	8.00, 0.00
2010-02-19 02	5.00, 0.00
2010-02-19 03	4.00, 0.00
2010-02-19 04	3.00, 0.00
2010-02-19 05	2.00, 0.00
2010-02-19 06	2.00, 0.00
2010-02-19 07	4.00, 0.00
2010-02-19 08	8.00, 0.00
2010-02-19 09	26.00, 0.00
2010-02-19 10	30.00, 0.00
2010-02-19 11	29.00, 0.00
2010-02-19 12	700.00, 19.00
2010-02-19 13	31.00, 1.00
2010-02-19 14	41.00, 4.00
2010-02-19 15	23.00, 1.00
2010-02-19 16	31.00, 3.00
2010-02-19 17	11.00, 0.00
2010-02-19 18	16.00, 0.00
2010-02-19 19	12.00, 0.00
2010-02-19 20	10.00, 2.00
2010-02-19 21	7.00, 0.00
2010-02-19 22	6.00, 0.00
2010-02-19 23	4.00, 0.00
2010-02-20 00	6.00, 0.00
2010-02-20 01	7.00, 0.00
2010-02-20 02	5.00, 0.00
2010-02-20 03	5.00, 0.00
2010-02-20 04	1.00, 0.00
2010-02-20 05	2.00, 0.00
2010-02-20 06	2.00, 0.00
2010-02-20 07	1.00, 0.00
2010-02-20 08	7.00, 0.00
2010-02-20 09	16.00, 0.00
2010-02-20 10	19.00, 0.00
2010-02-20 11	17.00, 0.00
2010-02-20 12	782.00, 9.00
2010-02-20 13	15.00, 0.00
2010-02-20 14	14.00, 4.00
2010-02-20 15	9.00, 0.00
2010-02-20 16	18.00, 0.00
2010-02-20 17	13.00, 1.00
2010-02-20 18	6.00, 0.00
2010-02-20 19	6.00, 1.00
2010-02-20 20	7.00, 0.00
2010-02-20 21	6.00, 0.00
2010-02-20 22	3.00, 0.00
2010-02-20 23	1.00, 0.00
2010-02-21 00	1.00, 0.00
2010-02-21 01	2.00, 0.00
2010-02-21 02	2.00, 0.00
2010-02-21 03	3.00, 0.00
2010-02-21 05	2.00, 0.00
2010-02-21 06	1.00, 0.00
2010-02-21 07	2.00, 0.00
2010-02-21 08	11.00, 0.00
2010-02-21 09	10.00, 0.00
2010-02-21 10	15.00, 0.00
2010-02-21 11	12.00, 0.00
2010-02-21 12	20.00, 8.00
2010-02-21 13	14.00, 2.00
2010-02-21 14	10.00, 1.00
2010-02-21 15	21.00, 1.00
2010-02-21 16	1.00, 3.00
2010-02-21 17	15.00, 2.00
2010-02-21 18	3.00, 0.00
2010-02-21 19	6.00, 1.00
2010-02-21 20	2.00, 0.00
2010-02-21 21	3.00, 0.00
2010-02-21 22	2.00, 0.00
2010-02-21 23	3.00, 0.00
2010-02-22 00	8.00, 0.00
2010-02-22 01	3.00, 0.00
2010-02-22 02	6.00, 0.00
2010-02-22 03	4.00, 0.00
2010-02-22 04	6.00, 0.00
2010-02-22 05	4.00, 0.00
2010-02-22 06	6.00, 0.00
2010-02-22 07	10.00, 0.00
2010-02-22 08	21.00, 0.00
2010-02-22 09	33.00, 0.00
2010-02-22 10	26.00, 0.00
2010-02-22 11	67.00, 0.00
2010-02-22 12	540.00, 27.00
2010-02-22 13	44.00, 2.00
2010-02-22 14	33.00, 7.00
2010-02-22 15	30.00, 3.00
2010-02-22 16	18.00, 1.00
2010-02-22 17	28.00, 5.00
2010-02-22 18	20.00, 0.00
2010-02-22 19	15.00, 0.00
2010-02-22 20	11.00, 4.00
2010-02-22 21	5.00, 1.00
2010-02-22 22	16.00, 1.00
2010-02-22 23	6.00, 0.00
2010-02-23 00	18.00, 0.00
2010-02-23 01	11.00, 0.00
2010-02-23 02	8.00, 0.00
2010-02-23 03	10.00, 0.00
2010-02-23 04	3.00, 0.00
2010-02-23 05	3.00, 0.00
2010-02-23 06	2.00, 0.00
2010-02-23 07	22.00, 0.00
2010-02-23 08	11.00, 0.00
2010-02-23 09	20.00, 0.00
2010-02-23 10	86.00, 0.00
2010-02-23 11	29.00, 0.00
2010-02-23 12	1378.00, 28.00
2010-02-23 13	35.00, 3.00
2010-02-23 14	36.00, 4.00
2010-02-23 15	33.00, 2.00
2010-02-23 16	9.00, 2.00
2010-02-23 17	23.00, 1.00
2010-02-23 18	11.00, 0.00
2010-02-23 19	11.00, 1.00
2010-02-23 20	22.00, 0.00
2010-02-23 21	16.00, 1.00
2010-02-23 22	18.00, 1.00
2010-02-23 23	4.00, 0.00
2010-02-24 00	21.00, 0.00
2010-02-24 01	22.00, 0.00
2010-02-24 02	7.00, 0.00
2010-02-24 03	6.00, 0.00
2010-02-24 04	6.00, 0.00
2010-02-24 05	4.00, 0.00
2010-02-24 06	5.00, 0.00
2010-02-24 07	13.00, 0.00
2010-02-24 08	27.00, 0.00
2010-02-24 09	44.00, 0.00
2010-02-24 10	56.00, 0.00
2010-02-24 11	42.00, 0.00
2010-02-24 12	382.00, 27.00
2010-02-24 13	58.00, 3.00
2010-02-24 14	35.00, 5.00
2010-02-24 15	31.00, 2.00
2010-02-24 16	19.00, 1.00
2010-02-24 17	64.00, 2.00
2010-02-24 18	24.00, 2.00
2010-02-24 19	20.00, 0.00
2010-02-24 20	25.00, 0.00
2010-02-24 21	26.00, 3.00
2010-02-24 22	17.00, 0.00
2010-02-24 23	10.00, 0.00
2010-02-25 00	32.00, 0.00
2010-02-25 01	10.00, 0.00
2010-02-25 02	6.00, 0.00
2010-02-25 03	6.00, 0.00
2010-02-25 04	5.00, 0.00
2010-02-25 05	4.00, 0.00
2010-02-25 06	9.00, 0.00
2010-02-25 07	11.00, 0.00
2010-02-25 08	23.00, 0.00
2010-02-25 09	21.00, 0.00
2010-02-25 10	54.00, 0.00
2010-02-25 11	34.00, 0.00
2010-02-25 12	196.00, 13.00
2010-02-25 13	36.00, 0.00
2010-02-25 14	36.00, 6.00
2010-02-25 15	36.00, 1.00
2010-02-25 16	19.00, 1.00
2010-02-25 17	24.00, 1.00
2010-02-25 18	19.00, 0.00
2010-02-25 19	27.00, 1.00
2010-02-25 20	21.00, 0.00
2010-02-25 21	24.00, 0.00
2010-02-25 22	20.00, 0.00
2010-02-25 23	9.00, 1.00
2010-02-26 00	16.00, 0.00
2010-02-26 01	12.00, 0.00
2010-02-26 02	5.00, 0.00
2010-02-26 04	4.00, 0.00
2010-02-26 05	5.00, 0.00
2010-02-26 06	1.00, 0.00
2010-02-26 07	4.00, 0.00
2010-02-26 08	15.00, 0.00
2010-02-26 09	10.00, 0.00
2010-02-26 10	25.00, 0.00
2010-02-26 11	14.00, 0.00
2010-02-26 12	51.00, 8.00
2010-02-26 13	29.00, 0.00
2010-02-26 14	24.00, 0.00
2010-02-26 15	12.00, 0.00
2010-02-26 16	19.00, 5.00
2010-02-26 17	15.00, 1.00
2010-02-26 18	28.00, 0.00
2010-02-26 19	17.00, 0.00
2010-02-26 20	20.00, 0.00
2010-02-26 21	18.00, 0.00
2010-02-26 22	6.00, 0.00
2010-02-26 23	9.00, 0.00
2010-02-27 00	3.00, 0.00
2010-02-27 01	5.00, 0.00
2010-02-27 02	6.00, 0.00
2010-02-27 03	1.00, 0.00
2010-02-27 04	2.00, 0.00
2010-02-27 05	3.00, 0.00
2010-02-27 06	2.00, 0.00
2010-02-27 07	1.00, 0.00
2010-02-27 08	9.00, 0.00
2010-02-27 09	21.00, 0.00
2010-02-27 10	32.00, 0.00
2010-02-27 11	20.00, 0.00
2010-02-27 12	195.00, 1.00
2010-02-27 13	61.00, 1.00
2010-02-27 14	46.00, 0.00
2010-02-27 15	35.00, 0.00
2010-02-27 16	35.00, 0.00
2010-02-27 17	28.00, 1.00
2010-02-27 18	10.00, 0.00
2010-02-27 19	8.00, 0.00
2010-02-27 20	6.00, 0.00
2010-02-27 21	9.00, 0.00
2010-02-27 22	3.00, 0.00
2010-02-27 23	2.00, 0.00
2010-02-28 00	79.00, 0.00
2010-02-28 01	3.00, 0.00
2010-02-28 02	4.00, 0.00
2010-02-28 03	5.00, 0.00
2010-02-28 04	1.00, 0.00
2010-02-28 05	3.00, 0.00
2010-02-28 06	3.00, 0.00
2010-02-28 07	9.00, 0.00
2010-02-28 08	11.00, 0.00
2010-02-28 09	28.00, 0.00
2010-02-28 10	23.00, 0.00
2010-02-28 11	28.00, 0.00
2010-02-28 12	288.00, 3.00
2010-02-28 13	22.00, 1.00
2010-02-28 14	26.00, 0.00
2010-02-28 15	11.00, 0.00
2010-02-28 16	9.00, 1.00
2010-02-28 17	17.00, 0.00
2010-02-28 18	3.00, 1.00
2010-02-28 19	6.00, 0.00
2010-02-28 20	3.00, 0.00
2010-02-28 21	4.00, 0.00
2010-02-28 22	3.00, 0.00
2010-02-28 23	2.00, 0.00
2010-03-01 00	8.00, 0.00
2010-03-01 01	5.00, 0.00
2010-03-01 02	3.00, 0.00
2010-03-01 03	1.00, 0.00
2010-03-01 04	2.00, 0.00
2010-03-01 06	1.00, 0.00
2010-03-01 07	3.00, 0.00
2010-03-01 08	21.00, 0.00
2010-03-01 09	39.00, 0.00
2010-03-01 10	54.00, 0.00
2010-03-01 11	47.00, 0.00
2010-03-01 12	587.00, 27.00
2010-03-01 13	40.00, 1.00
2010-03-01 14	41.00, 6.00
2010-03-01 15	24.00, 2.00
2010-03-01 16	18.00, 2.00
2010-03-01 17	14.00, 3.00
2010-03-01 18	18.00, 6.00
2010-03-01 19	13.00, 1.00
2010-03-01 20	14.00, 2.00
2010-03-01 21	14.00, 0.00
2010-03-01 22	43.00, 0.00
2010-03-01 23	9.00, 0.00
2010-03-02 00	13.00, 0.00
2010-03-02 01	8.00, 0.00
2010-03-02 02	2.00, 0.00
2010-03-02 03	4.00, 0.00
2010-03-02 04	2.00, 0.00
2010-03-02 05	3.00, 0.00
2010-03-02 07	4.00, 0.00
2010-03-02 08	34.00, 0.00
2010-03-02 09	46.00, 0.00
2010-03-02 10	89.00, 0.00
2010-03-02 11	46.00, 0.00
2010-03-02 12	606.00, 19.00
2010-03-02 13	40.00, 4.00
2010-03-02 14	29.00, 6.00
2010-03-02 15	33.00, 2.00
2010-03-02 16	15.00, 3.00
2010-03-02 17	16.00, 2.00
2010-03-02 18	12.00, 0.00
2010-03-02 19	13.00, 1.00
2010-03-02 20	14.00, 0.00
2010-03-02 21	19.00, 0.00
2010-03-02 22	14.00, 0.00
2010-03-02 23	2.00, 0.00
2010-03-03 00	25.00, 0.00
2010-03-03 01	12.00, 0.00
2010-03-03 02	2.00, 0.00
2010-03-03 03	2.00, 0.00
2010-03-03 04	4.00, 0.00
2010-03-03 05	5.00, 0.00
2010-03-03 06	2.00, 0.00
2010-03-03 07	11.00, 0.00
2010-03-03 08	14.00, 0.00
2010-03-03 09	33.00, 0.00
2010-03-03 10	43.00, 0.00
2010-03-03 11	47.00, 0.00
2010-03-03 12	667.00, 28.00
2010-03-03 13	32.00, 3.00
2010-03-03 14	27.00, 6.00
2010-03-03 15	17.00, 1.00
2010-03-03 16	17.00, 1.00
2010-03-03 17	25.00, 4.00
2010-03-03 18	15.00, 1.00
2010-03-03 19	18.00, 1.00
2010-03-03 20	15.00, 0.00
2010-03-03 21	12.00, 0.00
2010-03-03 22	12.00, 0.00
2010-03-03 23	9.00, 0.00
2010-03-04 00	11.00, 0.00
2010-03-04 01	15.00, 0.00
2010-03-04 02	5.00, 0.00
2010-03-04 03	1.00, 0.00
2010-03-04 04	6.00, 0.00
2010-03-04 05	6.00, 0.00
2010-03-04 06	5.00, 0.00
2010-03-04 07	4.00, 0.00
2010-03-04 08	13.00, 0.00
2010-03-04 09	31.00, 0.00
2010-03-04 10	40.00, 0.00
2010-03-04 11	22.00, 0.00
2010-03-04 12	359.00, 34.00
2010-03-04 13	34.00, 6.00
2010-03-04 14	19.00, 3.00
2010-03-04 15	18.00, 2.00
2010-03-04 16	8.00, 2.00
2010-03-04 17	14.00, 3.00
2010-03-04 18	13.00, 4.00
2010-03-04 19	9.00, 3.00
2010-03-04 20	11.00, 1.00
2010-03-04 21	19.00, 1.00
2010-03-04 22	4.00, 0.00
2010-03-04 23	3.00, 2.00
2010-03-05 00	19.00, 0.00
2010-03-05 01	13.00, 0.00
2010-03-05 02	2.00, 0.00
2010-03-05 03	1.00, 0.00
2010-03-05 04	5.00, 0.00
2010-03-05 05	5.00, 0.00
2010-03-05 06	2.00, 0.00
2010-03-05 07	9.00, 0.00
2010-03-05 08	8.00, 0.00
2010-03-05 09	23.00, 0.00
2010-03-05 10	30.00, 0.00
2010-03-05 11	25.00, 0.00
2010-03-05 12	303.00, 24.00
2010-03-05 13	34.00, 1.00
2010-03-05 14	25.00, 4.00
2010-03-05 15	22.00, 2.00
2010-03-05 16	15.00, 2.00
2010-03-05 17	11.00, 4.00
2010-03-05 18	11.00, 0.00
2010-03-05 19	12.00, 8.00
2010-03-05 20	15.00, 0.00
2010-03-05 21	19.00, 0.00
2010-03-05 22	9.00, 0.00
2010-03-05 23	6.00, 0.00
2010-03-06 00	3.00, 0.00
2010-03-06 01	6.00, 0.00
2010-03-06 02	2.00, 0.00
2010-03-06 03	1.00, 0.00
2010-03-06 04	4.00, 0.00
2010-03-06 05	1.00, 0.00
2010-03-06 06	1.00, 0.00
2010-03-06 07	1.00, 0.00
2010-03-06 08	9.00, 0.00
2010-03-06 09	9.00, 0.00
2010-03-06 10	16.00, 0.00
2010-03-06 11	16.00, 0.00
2010-03-06 12	213.00, 10.00
2010-03-06 13	20.00, 1.00
2010-03-06 14	11.00, 0.00
2010-03-06 15	7.00, 0.00
2010-03-06 16	16.00, 0.00
2010-03-06 17	9.00, 1.00
2010-03-06 18	13.00, 0.00
2010-03-06 19	3.00, 0.00
2010-03-06 20	7.00, 1.00
2010-03-06 21	4.00, 0.00
2010-03-06 22	2.00, 0.00
2010-03-06 23	2.00, 0.00
2010-03-07 00	5.00, 0.00
2010-03-07 01	6.00, 0.00
2010-03-07 03	2.00, 0.00
2010-03-07 04	1.00, 0.00
2010-03-07 05	2.00, 0.00
2010-03-07 06	1.00, 0.00
2010-03-07 07	1.00, 0.00
2010-03-07 08	12.00, 0.00
2010-03-07 09	11.00, 0.00
2010-03-07 10	20.00, 0.00
2010-03-07 11	11.00, 0.00
2010-03-07 12	19.00, 9.00
2010-03-07 13	13.00, 2.00
2010-03-07 14	13.00, 1.00
2010-03-07 15	6.00, 0.00
2010-03-07 16	10.00, 3.00
2010-03-07 17	8.00, 0.00
2010-03-07 18	6.00, 1.00
2010-03-07 19	4.00, 0.00
2010-03-07 20	3.00, 0.00
2010-03-07 21	1.00, 0.00
2010-03-07 22	3.00, 0.00
2010-03-07 23	4.00, 0.00
